,time,min,avg,max,norm_factor
715,1712445825.6709876,0.193,0.34576,0.402,0.41863
716,1712446281.639356,0.193,0.31008,0.362,0.41688
717,1712446404.616301,0.197,0.28923,0.362,0.43622
718,1712446594.2753642,0.189,0.27139,0.362,0.41763
719,1712446717.0793414,0.153,0.21737,0.346,0.42542
720,1712446895.2183244,0.185,0.30807,0.41,0.42466
721,1712447351.354089,0.221,0.25606,0.309,0.41411
722,1712447507.3426623,0.273,0.294,0.305,0.42039
723,1712447641.4011643,0.281,0.30053,0.321,0.41461
724,1712447764.1881342,0.257,0.30129,0.333,0.41838
725,1712447876.0048213,0.157,0.27164,0.333,0.42492
726,1712448287.7891812,0.329,0.37893,0.422,0.40607
727,1712448399.664869,0.257,0.29501,0.325,0.41461
728,1712448522.4934034,0.193,0.2847,0.341,0.42265
729,1712448700.710495,0.189,0.29425,0.329,0.42291
730,1712448856.7643962,0.201,0.28445,0.346,0.43421
731,1712449312.9525986,0.233,0.28847,0.346,0.42492
732,1712449491.074935,0.221,0.2729,0.301,0.42014
733,1712449613.9995732,0.161,0.28119,0.358,0.4327
734,1712449770.1254015,0.257,0.27315,0.281,0.42039
735,1712449926.2966003,0.161,0.2636,0.329,0.4327
736,1712450371.5504231,0.169,0.2636,0.337,0.41939
737,1712450527.3797073,0.165,0.28295,0.346,0.42693
738,1712450672.3509743,0.229,0.30682,0.358,0.42316
739,1712450761.908091,0.217,0.28621,0.346,0.4317
740,1712450929.0625641,0.169,0.27616,0.346,0.4224
741,1712451352.2295272,0.153,0.26862,0.337,0.4209
742,1712451508.2095957,0.136,0.24149,0.333,0.42165
743,1712451631.0845983,0.157,0.26335,0.346,0.42391
744,1712451809.0816834,0.161,0.27918,0.346,0.42064
745,1712451931.9068723,0.153,0.26084,0.346,0.42064
746,1712452354.7085166,0.165,0.25656,0.346,0.41713
747,1712452477.4814675,0.165,0.31536,0.337,0.41813
748,1712452633.4652643,0.092,0.26712,0.386,0.4214
749,1712452745.4161522,0.124,0.27541,0.358,0.41235
750,1712452856.9797149,0.161,0.27943,0.317,0.41788
751,1712453312.9783292,0.209,0.26687,0.333,0.4219
752,1712453436.0007415,0.128,0.25556,0.305,0.41964
753,1712453581.1514497,0.157,0.2636,0.346,0.41311
754,1712453737.4875555,0.124,0.23043,0.317,0.42567
755,1712453860.4238627,0.136,0.26435,0.333,0.41863
756,1712454316.4930575,0.132,0.27591,0.329,0.42969
757,1712454439.4027603,0.221,0.28847,0.337,0.40758
758,1712454617.631752,0.14,0.2847,0.313,0.42768
759,1712454740.4367535,0.149,0.26812,0.293,0.41738
760,1712454863.3361988,0.229,0.28646,0.354,0.42265
761,1712455297.1519186,0.185,0.2636,0.317,0.41612
762,1712455442.2957528,0.145,0.24576,0.333,0.41713
763,1712455576.170943,0.14,0.28119,0.317,0.4224
764,1712455721.1569612,0.136,0.22365,0.313,0.41185
765,1712455877.0204027,0.161,0.27993,0.293,0.4224
766,1712456355.016257,0.157,0.23697,0.297,0.41411
767,1712456477.753782,0.153,0.23973,0.329,0.4111
768,1712456600.7581856,0.149,0.26812,0.333,0.41436
769,1712456757.0656953,0.1,0.29249,0.378,0.42316
770,1712456913.1924293,0.145,0.25028,0.305,0.41537
771,1712457358.5826828,0.177,0.27842,0.341,0.41185
772,1712457492.6089783,0.14,0.26435,0.337,0.41411
773,1712457637.7329822,0.213,0.27666,0.305,0.41286
774,1712457793.9441116,0.185,0.24953,0.285,0.4121
775,1712457939.162005,0.145,0.25305,0.337,0.40984
776,1712458373.33882,0.177,0.2543,0.325,0.41135
777,1712458518.5071938,0.169,0.25129,0.325,0.40884
778,1712458608.3467097,0.374,0.40003,0.426,0.39753
779,1712458709.3478396,0.14,0.26385,0.321,0.38698
780,1712458832.2976477,0.165,0.26134,0.337,0.40858
781,1712459266.4198565,0.128,0.23948,0.329,0.41487
782,1712459411.579226,0.124,0.25883,0.333,0.40832999999999997
783,1712459534.39971,0.132,0.26234,0.341,0.41914
784,1712459690.5683904,0.124,0.25204,0.297,0.40281
785,1712459835.8542855,0.221,0.31335,0.358,0.41813
786,1712460270.346933,0.124,0.25757,0.293,0.39753
787,1712460415.284519,0.157,0.25506,0.329,0.41763
788,1712460571.1906633,0.116,0.22214,0.301,0.39753
789,1712460727.2303712,0.237,0.27541,0.309,0.41487
790,1712460850.5241518,0.12,0.2342,0.301,0.40381
791,1712461295.437762,0.185,0.29073,0.337,0.41637
792,1712461429.4877727,0.116,0.23697,0.289,0.39979
793,1712461563.41434,0.092,0.21812,0.317,0.41411
794,1712461686.462544,0.124,0.19727,0.305,0.40683
795,1712461831.3983245,0.14,0.26435,0.333,0.40607
796,1712462254.2962081,0.116,0.21888,0.321,0.41713
797,1712462399.230905,0.124,0.24727,0.329,0.39979
798,1712462522.125151,0.116,0.24501,0.321,0.40431
799,1712462644.9686737,0.124,0.25556,0.337,0.41411
800,1712462767.9180832,0.12,0.23872,0.333,0.40281
801,1712463190.8078823,0.116,0.24727,0.277,0.40657
802,1712463313.519747,0.072,0.25807,0.378,0.4126
803,1712463436.3904967,0.128,0.28244,0.325,0.40406
804,1712463559.2127159,0.128,0.22842,0.317,0.39300999999999997
805,1712463681.9398026,0.128,0.22239,0.325,0.40281
806,1712464104.8487267,0.124,0.2435,0.301,0.41286
807,1712464227.7848346,0.136,0.25179,0.337,0.40029
808,1712464350.7095554,0.124,0.25179,0.285,0.40456
809,1712464474.0133033,0.136,0.26234,0.321,0.41059
810,1712464596.9170175,0.145,0.22516,0.273,0.4013
811,1712465041.7845469,0.128,0.28295,0.321,0.40507
812,1712465164.70411,0.128,0.24626,0.309,0.41185
813,1712465309.9722643,0.14,0.28144,0.333,0.39276
814,1712465466.04505,0.128,0.24928,0.273,0.4116
815,1712465611.0233662,0.128,0.21536,0.309,0.39678
816,1712466056.1711075,0.128,0.25807,0.297,0.40984
817,1712466201.3670328,0.169,0.26938,0.333,0.39728
818,1712466324.2818804,0.205,0.27943,0.346,0.41009
819,1712466447.112021,0.169,0.2646,0.333,0.39879
820,1712466570.0741127,0.157,0.25481,0.313,0.39552
821,1712466993.0302234,0.14,0.2641,0.333,0.40004
822,1712467115.8558354,0.132,0.26712,0.317,0.39803
823,1712467238.7367892,0.008,0.27867,0.39,0.38748
824,1712467383.7504637,0.145,0.2538,0.325,0.39552
825,1712467528.7599232,0.173,0.25908,0.333,0.39450999999999997
826,1712467962.7851217,0.229,0.25506,0.325,0.39627
827,1712468108.1075096,0.124,0.24249,0.317,0.39753
828,1712468252.9776025,0.181,0.2744,0.333,0.39627
829,1712468409.0848322,0.128,0.23596,0.309,0.39652
830,1712468554.0338907,0.128,0.22541,0.313,0.39853
831,1712468977.1094332,0.189,0.25983,0.273,0.39602
832,1712469122.0669546,0.116,0.20782,0.305,0.39678
833,1712469267.117812,0.157,0.293,0.301,0.39450999999999997
834,1712469423.0432813,0.084,0.23068,0.297,0.39703
835,1712469568.1267257,0.221,0.22114,0.305,0.39300999999999997
836,1712470013.1618924,0.08,0.20857,0.297,0.392
837,1712470136.1100411,0.088,0.25656,0.297,0.39225
838,1712470259.0865126,0.084,0.22491,0.305,0.3822
839,1712470381.93568,0.036,0.21812,0.386,0.39175
840,1712470526.776732,0.076,0.26712,0.289,0.39175
841,1712470949.8311021,0.076,0.22591,0.289,0.38371
842,1712471072.4899657,0.088,0.22013,0.297,0.38873
843,1712471217.1268685,0.088,0.21159,0.309,0.39024
844,1712471361.695477,0.145,0.26234,0.313,0.39225
845,1712471484.1633196,0.104,0.23345,0.313,0.39954
846,1712471906.5994375,0.136,0.2146,0.321,0.39024
847,1712472029.0938964,0.1,0.23772,0.313,0.37793
848,1712472151.6129158,0.036,0.14752,0.354,0.38647
849,1712472274.0931964,0.068,0.19651,0.301,0.39778
850,1712472418.6307487,0.076,0.24727,0.305,0.38396
851,1712472841.0951831,0.076,0.21913,0.277,0.38823
852,1712472963.5176995,0.124,0.21611,0.277,0.39502
853,1712473108.0845964,0.209,0.25104,0.313,0.38396
854,1712473230.5467658,0.08,0.21209,0.257,0.38698
855,1712473375.0927958,0.104,0.22591,0.297,0.39502
856,1712473797.5505664,0.124,0.23018,0.257,0.38195
857,1712473919.9740758,0.032,0.21285,0.293,0.38095
858,1712474064.5416052,0.132,0.23445,0.293,0.3915
859,1712474186.9947097,0.124,0.21988,0.261,0.3812
860,1712474298.454557,0.136,0.21837,0.305,0.37391
861,1712474698.8517964,0.132,0.23596,0.301,0.37793
862,1712474821.3046243,0.14,0.26335,0.305,0.38069
863,1712474965.8661664,0.161,0.20682,0.233,0.38672
864,1712475088.3576598,0.145,0.23797,0.305,0.36838
865,1712475210.8497589,0.032,0.21862,0.313,0.38195
866,1712475655.421789,0.153,0.23546,0.257,0.38873
867,1712475777.8784733,0.169,0.22842,0.293,0.3714
868,1712475900.4108999,0.032,0.20857,0.301,0.37843
869,1712476022.8742802,0.149,0.24375,0.281,0.37918999999999997
870,1712476134.239684,0.213,0.26109,0.321,0.37843
871,1712476556.7067404,0.157,0.23068,0.309,0.37567
872,1712476679.1981559,0.165,0.23772,0.305,0.36436
873,1712476801.668203,0.157,0.2337,0.301,0.37316
874,1712476924.1769452,0.165,0.23772,0.305,0.38522
875,1712477068.7348907,0.165,0.24274,0.293,0.36989
876,1712477491.2200081,0.161,0.23872,0.301,0.37391
877,1712477613.671318,0.197,0.20908,0.241,0.38245
878,1712477758.3096576,0.165,0.24551,0.301,0.37039
879,1712477902.8647296,0.213,0.24903,0.309,0.36989
880,1712478025.3456306,0.128,0.24274,0.301,0.37165
881,1712478469.9494624,0.132,0.22591,0.261,0.35632
882,1712478614.5139842,0.12,0.22164,0.305,0.37693
883,1712478737.0043094,0.201,0.2543,0.289,0.36688
884,1712478859.486573,0.124,0.22214,0.301,0.35858
885,1712478981.974,0.12,0.20305,0.293,0.3626
886,1712479426.567796,0.1,0.26259,0.277,0.36461
887,1712479571.146887,0.124,0.19551,0.281,0.3626
888,1712479693.6186106,0.112,0.23521,0.273,0.37341
889,1712479816.101441,0.076,0.24551,0.269,0.36235
890,1712479960.7264602,0.076,0.16486,0.245,0.35582
891,1712480383.1367736,0.076,0.21661,0.273,0.36788
892,1712480527.7212822,0.233,0.22717,0.277,0.36059
893,1712480672.2808225,0.072,0.17893,0.273,0.3611
894,1712480816.8656628,0.1,0.25832,0.273,0.35959
895,1712480939.3613608,0.076,0.21008,0.273,0.35004
896,1712481372.9106836,0.128,0.21636,0.269,0.36235
897,1712481484.3423517,0.076,0.2028,0.249,0.36914
898,1712481584.7112834,0.1,0.20631,0.265,0.35783
899,1712481696.1443965,0.096,0.21561,0.265,0.35808
900,1712481840.6885417,0.08,0.26084,0.333,0.35029
901,1712482285.321546,0.128,0.18546,0.245,0.36788
902,1712482485.1392703,0.177,0.24601,0.301,0.35708
903,1712482607.597149,0.076,0.18119,0.273,0.35155
904,1712482752.2081249,0.145,0.22491,0.285,0.35884
905,1712482907.8233778,0.064,0.16837,0.257,0.35808
906,1712483330.3224967,0.04,0.21938,0.293,0.36085
907,1712483474.8926482,0.06,0.19978,0.261,0.37165
908,1712483597.3805516,0.064,0.18295,0.261,0.35733
909,1712483719.8504927,0.092,0.20204,0.301,0.35406
910,1712483886.5350745,0.136,0.24651,0.285,0.36914
911,1712484364.236931,0.108,0.19953,0.265,0.35934
912,1712484508.8067725,0.124,0.18244,0.265,0.3518
913,1712484653.4162734,0.128,0.20656,0.277,0.35381
914,1712484775.8993835,0.044,0.23973,0.329,0.35532
915,1712484898.3469677,0.128,0.19325,0.265,0.348
916,1712485320.9830995,0.124,0.2131,0.253,0.35884
917,1712485443.4242437,0.12,0.19274,0.265,0.36486999999999997
918,1712485565.8603604,0.132,0.19375,0.229,0.35331
919,1712485688.310948,0.145,0.18973,0.261,0.348
920,1712485832.8983014,0.173,0.1935,0.265,0.35331
921,1712486277.5095735,0.153,0.19325,0.277,0.35607
922,1712486399.9514465,0.132,0.21511,0.273,0.3508
923,1712486544.5333521,0.169,0.24626,0.289,0.36386
924,1712486667.0131662,0.149,0.17968,0.273,0.35306
925,1712486811.6079257,0.181,0.24274,0.293,0.35708
926,1712487234.1059291,0.169,0.21536,0.281,0.36537
927,1712487378.6799626,0.193,0.2342,0.277,0.34954
928,1712487523.2197182,0.181,0.23194,0.285,0.3508
929,1712487623.5192297,0.157,0.21762,0.277,0.36336
930,1712487745.9761527,0.165,0.19551,0.217,0.3523
931,1712488168.4247336,0.185,0.22616,0.257,0.348
932,1712488313.0036938,0.177,0.23621,0.277,0.34954
933,1712488457.5412226,0.213,0.23948,0.265,0.35281
934,1712488557.9037056,0.233,0.25229,0.285,0.348
935,1712488680.4134705,0.169,0.19928,0.217,0.35406
936,1712489125.0177922,0.161,0.20631,0.241,0.36361
937,1712489236.472443,0.173,0.26787,0.293,0.3508
938,1712489336.818312,0.096,0.16435,0.277,0.348
939,1712489459.3110263,0.149,0.22968,0.285,0.348
940,1712489581.7898364,0.169,0.21913,0.269,0.348
941,1712490004.2847693,0.12,0.23169,0.305,0.3616
942,1712490148.867708,0.1,0.22516,0.297,0.348
943,1712490271.374747,0.128,0.18872,0.261,0.34929
944,1712490415.968776,0.12,0.21762,0.241,0.35582
945,1712490560.564436,0.112,0.2033,0.245,0.348
946,1712490983.0672386,0.124,0.22666,0.273,0.35783
947,1712491105.5247028,0.052,0.21586,0.273,0.34853
948,1712491228.0043652,0.229,0.22013,0.277,0.348
949,1712491394.6772034,0.068,0.20104,0.265,0.34853
950,1712491550.2823832,0.104,0.22792,0.293,0.348
951,1712491961.6845255,0.076,0.14802,0.265,0.3513
952,1712492084.1692233,0.08,0.20254,0.257,0.3611
953,1712492228.7474635,0.149,0.17692,0.201,0.348
954,1712492351.1930208,0.08,0.18119,0.253,0.3513
955,1712492495.7988386,0.088,0.21008,0.257,0.35858
956,1712492896.2007854,0.116,0.25581,0.305,0.348
957,1712493029.7083502,0.088,0.20254,0.257,0.348
958,1712493141.1407666,0.044,0.19651,0.237,0.34979
959,1712493285.7118247,0.064,0.20003,0.257,0.35758
960,1712493397.1422977,0.104,0.20506,0.249,0.348
961,1712493830.6762154,0.084,0.18973,0.237,0.348
962,1712493953.1350074,0.088,0.18621,0.237,0.35783
963,1712494064.5588005,0.088,0.19526,0.253,0.34929
964,1712494164.9102454,0.096,0.18671,0.249,0.34853
965,1712494276.3158994,0.072,0.17792,0.249,0.348
966,1712494731.9564238,0.076,0.16837,0.241,0.348
967,1712494854.446441,0.096,0.16888,0.237,0.36286
968,1712494999.0209522,0.12,0.19375,0.257,0.348
969,1712495088.3027835,0.06,0.20757,0.305,0.35331
970,1712495188.6868784,0.02,0.20707,0.329,0.348
971,1712495666.3966038,0.124,0.2043,0.245,0.36009
972,1712495844.1162899,0.08,0.19651,0.265,0.35004
973,1712495966.6214573,0.153,0.20857,0.225,0.34979
974,1712496111.1917665,0.169,0.18671,0.201,0.35054
975,1712496233.6820962,0.016,0.194,0.293,0.3616
976,1712496656.138575,0.12,0.20732,0.253,0.34904
977,1712496800.7163095,0.04,0.16963,0.229,0.348
978,1712496934.2435439,0.136,0.21008,0.249,0.35884
979,1712497045.641229,0.169,0.19601,0.213,0.348
980,1712497212.2868276,0.177,0.2146,0.273,0.348
981,1712497690.0753427,0.124,0.19149,0.241,0.348
982,1712497812.5853896,0.173,0.19325,0.245,0.348
983,1712497990.334667,0.128,0.20254,0.253,0.348
984,1712498168.084164,0.132,0.20807,0.273,0.348
985,1712498345.883553,0.157,0.18822,0.201,0.348
986,1712498812.5379379,0.201,0.23068,0.261,0.348
987,1712498935.0076869,0.132,0.20455,0.253,0.348
988,1712499046.4320626,0.145,0.16209,0.225,0.348
989,1712499168.915406,0.024,0.18621,0.309,0.348
990,1712499346.6820097,0.153,0.18621,0.265,0.34803
991,1712499758.095659,0.112,0.19199,0.277,0.348
992,1712499891.6196778,0.12,0.2033,0.269,0.348
993,1712500025.189945,0.145,0.19199,0.221,0.35004
994,1712500401.3065023,0.153,0.21712,0.265,0.348
995,1712500868.044791,0.177,0.19903,0.213,0.348
996,1712501023.6864107,0.177,0.20053,0.241,0.348
997,1712501351.9270625,0.088,0.21536,0.261,0.333
998,1712501496.546017,0.064,0.22566,0.313,0.33396
999,1712501919.0231507,0.06,0.23345,0.313,0.32215
1000,1712502085.761374,0.108,0.25254,0.297,0.34451
1001,1712502175.0999563,0.052,0.22918,0.305,0.33195
1002,1712502264.4124248,0.08,0.22541,0.309,0.33396
1003,1712502364.792709,0.084,0.23847,0.313,0.33321
1004,1712502754.173056,0.1,0.23018,0.301,0.33321
1005,1712502843.480265,0.149,0.24501,0.301,0.33195
1006,1712502988.0912883,0.104,0.25154,0.309,0.33296
1007,1712503088.4621215,0.209,0.24224,0.317,0.32693
1008,1712503199.906021,0.068,0.2244,0.321,0.33421
1009,1712503600.2554522,0.072,0.21938,0.313,0.3312
1010,1712503744.8287425,0.12,0.2347,0.313,0.34326
1011,1712503834.1951594,0.108,0.22591,0.337,0.3322
1012,1712503934.5960124,0.072,0.23521,0.337,0.33044
1013,1712504057.0327792,0.153,0.27666,0.317,0.32969
1014,1712504446.6601257,0.084,0.27867,0.321,0.31713
1015,1712504569.6965556,0.06,0.23697,0.329,0.3224
1016,1712504659.3648038,0.028,0.22566,0.337,0.33371
1017,1712504760.1936889,0.096,0.2239,0.289,0.33522
1018,1712504872.0144591,0.06,0.20958,0.329,0.33522
1019,1712505272.7577956,0.12,0.23772,0.333,0.34351
1020,1712505362.1646857,0.056,0.20757,0.346,0.34477
1021,1712505485.0685604,0.02,0.22591,0.333,0.34326
1022,1712505574.6488042,0.056,0.24149,0.317,0.33446
1023,1712505675.335516,0.092,0.24727,0.329,0.33321
1024,1712506065.0183077,0.064,0.22089,0.325,0.3317
1025,1712506154.7138615,0.06,0.25028,0.301,0.33296
1026,1712506255.2509203,0.048,0.20958,0.305,0.33195
1027,1712506345.110137,0.028,0.20606,0.309,0.3312
1028,1712506445.9547381,0.004,0.19802,0.269,0.32969
1029,1712506857.645729,0.008,0.17315,0.325,0.31587
1030,1712506958.242551,0.024,0.18068,0.325,0.31863
1031,1712507069.9792876,0.1,0.23571,0.293,0.3317
1032,1712507170.730492,0.02,0.21938,0.301,0.32743
1033,1712507260.3207877,0.016,0.22792,0.305,0.32466
1034,1712507661.1612659,0.084,0.21687,0.301,0.32542
1035,1712507806.1081023,0.064,0.17692,0.317,0.33698
1036,1712507895.701366,0.06,0.17591,0.261,0.32617
1037,1712507996.5856366,0.052,0.21435,0.321,0.32743
1038,1712508086.4721963,0.06,0.21561,0.321,0.31562
1039,1712508476.1358893,0.12,0.26385,0.317,0.31688
1040,1712508576.8943114,0.128,0.26285,0.325,0.32567
1041,1712508721.9302201,0.012,0.22842,0.325,0.33069
1042,1712508811.659114,0.092,0.21611,0.297,0.33698
1043,1712508934.6170182,0.024,0.1945,0.321,0.33823
1044,1712509335.3808417,0.108,0.24702,0.321,0.32693
1045,1712509447.2412522,0.161,0.24601,0.337,0.32064
1046,1712509548.1543427,0.084,0.19827,0.329,0.3116
1047,1712509637.732736,0.181,0.24601,0.321,0.31788
1048,1712509760.5107794,0.056,0.21159,0.273,0.32592
1049,1712510150.0672512,0.052,0.20883,0.289,0.3209
1050,1712510251.0158534,0.036,0.18521,0.289,0.32366
1051,1712510340.758499,0.032,0.25455,0.305,0.32341
1052,1712510430.5243647,0.028,0.24174,0.297,0.3209
1053,1712510531.3445165,0.012,0.24903,0.317,0.32115
1054,1712510954.1496098,0.024,0.24375,0.313,0.33723
1055,1712511264.9114068,0.04,0.25204,0.317,0.33622
1056,1712511354.598772,0.016,0.23546,0.329,0.32592
1057,1712511455.3940904,0.028,0.23722,0.325,0.32617
1058,1712511545.468986,0.008,0.24978,0.317,0.32492
1059,1712511935.330614,0.112,0.2347,0.309,0.32391
1060,1712512036.1359043,0.04,0.24224,0.309,0.32416
1061,1712512125.9973378,0.064,0.27491,0.329,0.32039
1062,1712512226.726329,0.016,0.27139,0.329,0.32165
1063,1712512338.4182088,0.012,0.21913,0.321,0.31311
1064,1712512739.304704,0.044,0.24249,0.337,0.3209
1065,1712512829.0597446,0.02,0.24425,0.341,0.32517
1066,1712512951.9676402,0.132,0.25983,0.309,0.32115
1067,1712513074.8539212,0.012,0.22566,0.309,0.32793
1068,1712513164.4335256,0.028,0.21862,0.305,0.32064
1069,1712513587.0252516,0.064,0.19576,0.325,0.31964
1070,1712513687.6506891,0.06,0.21511,0.317,0.30708
1071,1712513799.3731627,0.056,0.22692,0.321,0.32115
1072,1712513900.12309,0.028,0.20908,0.301,0.32115
1073,1712514022.854107,0.036,0.22641,0.293,0.32064
1074,1712514412.686902,0.036,0.22089,0.285,0.32944
1075,1712514502.5770965,0.016,0.22541,0.325,0.32944
1076,1712514603.4480634,0.004,0.21134,0.309,0.32969
1077,1712514726.6464162,0.004,0.2739,0.337,0.31964
1078,1712514816.6970634,0.028,0.29199,0.333,0.30708
1079,1712515206.374603,0.016,0.24727,0.329,0.30833
1080,1712515306.9251556,0.052,0.23797,0.341,0.31185
1081,1712515396.68078,0.004,0.23898,0.317,0.30632
1082,1712515497.3887794,0.08,0.20908,0.285,0.30858
1083,1712515609.210993,0.008,0.20355,0.325,0.31813
1084,1712516010.2193222,0.008,0.19601,0.293,0.3214
1085,1712516099.851213,0.008,0.21159,0.333,0.31537
1086,1712516200.6284938,0.008,0.17918,0.305,0.31738
1087,1712516312.3639798,0.004,0.19626,0.337,0.32667
1088,1712516413.0692186,0.02,0.23395,0.321,0.32919
1089,1712516802.7371058,0.032,0.21008,0.309,0.32617
1090,1712516965.7810328,0.032,0.25782,0.313,0.31889
1091,1712517088.3661928,0.028,0.19802,0.297,0.30507
1092,1712517210.8149028,0.016,0.17918,0.293,0.31713
1093,1712517933.7127054,-0.0,0.21888,0.317,0.32416
1094,1712518045.5847404,0.032,0.19099,0.305,0.31512
1095,1712518146.0166469,0.036,0.14124,0.305,0.31411
1096,1712518268.5461538,0.016,0.20254,0.325,0.30281
1097,1712518391.0492706,0.02,0.19375,0.309,0.31537
1098,1712519102.5052812,0.028,0.18345,0.317,0.32391
1099,1712519202.939523,0.036,0.26687,0.325,0.32316
1100,1712519292.27162,0.044,0.19777,0.309,0.32215
1101,1712519381.6386836,0.008,0.21812,0.293,0.32291
1102,1712519482.073798,0.036,0.21712,0.305,0.31939
1103,1712520204.832793,0.004,0.24978,0.333,0.32165
1104,1712520294.2574904,0.016,0.21988,0.301,0.30934
1105,1712520383.8129766,0.024,0.22842,0.297,0.30657
1106,1712520484.5731628,0.016,0.22491,0.297,0.30884
1107,1712520574.4663942,0.032,0.21586,0.301,0.30833
1108,1712521264.2591639,0.02,0.22842,0.305,0.30984
1109,1712521364.7572248,0.012,0.21385,0.305,0.30783
1110,1712521487.6129901,0.072,0.20455,0.317,0.30582
1111,1712521610.4117012,0.008,0.2146,0.293,0.30783
1112,1712521700.0605652,0.012,0.20531,0.293,0.30431
1113,1712522422.9305518,0.02,0.21033,0.293,0.30557
1114,1712522512.5331247,0.008,0.2038,0.309,0.31185
1115,1712522635.401355,-0.0,0.21712,0.321,0.30507
1116,1712522724.997398,0.024,0.22239,0.305,0.30331
1117,1712522825.6594667,0.02,0.23043,0.289,0.30406
1118,1712523515.3838348,0.024,0.2244,0.325,0.30306
1119,1712523605.2101142,0.044,0.22943,0.301,0.30281
1120,1712523705.943544,0.036,0.21184,0.293,0.30255
1121,1712523828.7500827,0.028,0.22616,0.333,0.29225
1122,1712523918.459279,0.012,0.21913,0.305,0.30431
1123,1712524641.5865479,0.04,0.23496,0.305,0.30331
1124,1712524731.3276892,0.008,0.22491,0.317,0.30733
1125,1712524832.0247395,0.044,0.23521,0.305,0.30431
1126,1712524954.8255804,0.076,0.22315,0.305,0.30758
1127,1712525066.6933932,0.016,0.23621,0.305,0.30004
1128,1712525767.4961834,-0.0,0.19526,0.317,0.29351
1129,1712525857.2382736,0.02,0.16435,0.297,0.29225
1130,1712525957.9507034,0.072,0.23571,0.297,0.2915
1131,1712526047.5807414,0.145,0.23194,0.305,0.29502
1132,1712526148.4875777,0.012,0.19777,0.305,0.29301
1133,1712526838.2841852,0.056,0.21335,0.301,0.29929
1134,1712526927.7852788,0.092,0.21536,0.309,0.29527
1135,1712527028.4931955,0.004,0.20908,0.309,0.29175
1136,1712527118.148034,0.024,0.19953,0.301,0.29728
1137,1712527218.9900856,0.02,0.19651,0.265,0.29502
1138,1712527908.8471882,0.028,0.21988,0.305,0.29954
1139,1712528032.0115502,0.068,0.24852,0.285,0.29627
1140,1712528121.6249485,0.032,0.24903,0.285,0.30431
1141,1712528222.4887273,-0.0,0.21862,0.305,0.30306
1142,1712528312.0178049,0.02,0.23269,0.289,0.30456
1143,1712529012.7020102,0.024,0.18521,0.285,0.30431
1144,1712529135.6116617,0.004,0.21109,0.293,0.29426
1145,1712529225.6065865,0.008,0.21385,0.289,0.292
1146,1712529315.3745408,0.032,0.2234,0.305,0.292
1147,1712529416.0954702,0.056,0.2538,0.309,0.29125
1148,1712530139.022936,0.052,0.21159,0.301,0.28396
1149,1712530228.8039594,0.016,0.20782,0.301,0.29276
1150,1712530329.6001039,-0.0,0.21661,0.293,0.2925
1151,1712530419.3349051,0.036,0.19073,0.305,0.29024
1152,1712530520.196436,0.008,0.20355,0.289,0.2915
1153,1712531209.8104613,0.012,0.18973,0.289,0.28899
1154,1712531299.5674942,0.008,0.19325,0.293,0.28924
1155,1712531400.4380949,0.004,0.18395,0.261,0.28924
1156,1712531490.1010497,0.008,0.18169,0.277,0.28823
1157,1712531591.0148888,-0.0,0.16385,0.273,0.28823
1158,1712532280.733172,0.012,0.194,0.257,0.28999
1159,1712532370.31728,0.024,0.2146,0.253,0.28597
1160,1712532493.306816,0.02,0.20656,0.297,0.29125
1161,1712532593.9779906,0.04,0.21787,0.273,0.292
1162,1712532683.7333558,0.044,0.2136,0.273,0.28698
1163,1712533384.455824,0.016,0.17692,0.273,0.28823
1164,1712533507.2854955,0.048,0.21109,0.273,0.28471
1165,1712533596.9736161,0.012,0.16008,0.297,0.27843
1166,1712533697.8350043,0.02,0.18596,0.281,0.27843
1167,1712533787.3207846,0.032,0.20732,0.281,0.28069
1168,1712534488.0490227,0.02,0.16963,0.293,0.27868
1169,1712534610.87969,0.016,0.17943,0.265,0.28622
1170,1712534700.5789125,0.008,0.19224,0.249,0.28446
1171,1712534801.5794115,0.024,0.1842,0.269,0.28321
1172,1712534913.4375453,0.016,0.19274,0.285,0.29074
1173,1712535614.024624,0.028,0.18772,0.265,0.28748
1174,1712535703.8478603,0.104,0.20656,0.261,0.2827
1175,1712535804.6943192,0.012,0.18973,0.293,0.28195
1176,1712535894.305359,0.02,0.18747,0.277,0.28069
1177,1712535995.0463657,0.016,0.19626,0.265,0.28069
1178,1712536684.708999,0.221,0.27365,0.293,0.28069
1179,1712536785.4953816,0.024,0.18722,0.257,0.27919
1180,1712536897.1938374,0.032,0.21837,0.273,0.27466
1181,1712537031.0505269,0.032,0.22692,0.297,0.27718
1182,1712537120.6623409,0.008,0.20682,0.261,0.27994
1183,1712537843.5578206,0.044,0.19978,0.273,0.28446
1184,1712537944.4042702,0.06,0.1842,0.265,0.28019
1185,1712538034.2586606,0.02,0.18722,0.293,0.27843
1186,1712538124.1865566,0.02,0.18596,0.285,0.27793
1187,1712538225.0430837,0.056,0.20506,0.277,0.27693
1188,1712538914.7899919,0.044,0.19551,0.293,0.27743
1189,1712539015.415775,0.02,0.19802,0.269,0.27793
1190,1712539138.503676,0.028,0.20254,0.281,0.2719
1191,1712539261.2792878,0.024,0.18621,0.273,0.27919
1192,1712539361.9753633,0.024,0.17139,0.277,0.27969
1193,1712540051.6861668,0.012,0.16913,0.277,0.28321
