,time,x,z
725,1707499768.3104224,-10.0,0.0
726,1707499790.3759186,0.0,50.0
727,1707499846.531786,0.0,-50.0
728,1707499857.5919883,10.0,0.0
729,1707499890.7281978,0.0,100.0
730,1707499946.9007547,0.0,-50.0
731,1707499957.9657838,10.0,0.0
732,1707499968.9846442,0.0,0.0
733,1707500025.1686916,0.0,-50.0
734,1707500036.2303436,10.0,0.0
735,1707500058.310104,0.0,50.0
736,1707500114.483114,0.0,-50.0
737,1707500125.5449219,10.0,0.0
738,1707500158.669424,0.0,100.0
739,1707500248.0176625,0.0,-200.0
740,1707500259.068663,-10.0,0.0
741,1707500292.2102573,0.0,100.0
742,1707500348.3787265,0.0,-50.0
743,1707500359.4399953,10.0,0.0
744,1707500381.5723534,0.0,50.0
745,1707500426.8276849,0.0,0.0
746,1707500437.89043,10.0,0.0
747,1707500459.9806664,0.0,50.0
748,1707500549.3230717,0.0,-200.0
749,1707500560.3686657,-10.0,0.0
750,1707500604.534936,0.0,150.0
751,1707500682.7987137,0.0,-150.0
752,1707500693.85654,-10.0,0.0
753,1707500727.003872,0.0,100.0
754,1707500783.1753333,0.0,-50.0
755,1707500794.234464,10.0,0.0
756,1707500816.3123438,0.0,50.0
757,1707500894.5780716,0.0,-150.0
758,1707500905.6277397,-10.0,0.0
759,1707500938.7749858,0.0,100.0
760,1707500994.9361746,0.0,-50.0
761,1707501005.9871266,10.0,0.0
762,1707501028.0599742,0.0,50.0
763,1707501084.23564,0.0,-50.0
764,1707501095.2841246,10.0,0.0
765,1707501117.3786817,0.0,50.0
766,1707501195.6482797,0.0,-150.0
767,1707501206.709736,-10.0,0.0
768,1707501239.84974,0.0,100.0
769,1707501296.014861,0.0,-50.0
770,1707501307.0643437,10.0,0.0
771,1707501340.2034247,0.0,100.0
772,1707501429.51112,0.0,-200.0
773,1707501440.5703561,-10.0,0.0
774,1707501484.7648506,0.0,150.0
775,1707501563.0448668,0.0,-150.0
776,1707501574.0917194,-10.0,0.0
777,1707501607.2130332,0.0,100.0
778,1707501685.5066118,0.0,-150.0
779,1707501696.5705144,-10.0,0.0
780,1707501729.7072387,0.0,100.0
781,1707501785.891151,0.0,-50.0
782,1707501796.9464831,10.0,0.0
783,1707501819.0247388,0.0,50.0
784,1707501875.2004209,0.0,-50.0
785,1707501886.2521744,10.0,0.0
786,1707501908.3407626,0.0,50.0
787,1707501986.5930042,0.0,-150.0
788,1707501997.6565573,10.0,0.0
789,1707502041.8396044,0.0,150.0
790,1707502131.175947,0.0,-200.0
791,1707502142.2205493,-10.0,0.0
792,1707502186.417679,0.0,150.0
793,1707502264.7107437,0.0,-150.0
794,1707502275.7761219,-10.0,0.0
795,1707502308.9130106,0.0,100.0
796,1707502365.0908413,0.0,-50.0
797,1707502376.150069,10.0,0.0
798,1707502398.2380888,0.0,50.0
799,1707502476.5239236,0.0,-150.0
800,1707502487.5757105,-10.0,0.0
801,1707502520.7119079,0.0,100.0
802,1707502576.8676496,0.0,-50.0
803,1707502587.914762,10.0,0.0
804,1707502609.9811122,0.0,50.0
805,1707502666.1511118,0.0,-50.0
806,1707502677.201689,10.0,0.0
807,1707502699.2767053,0.0,50.0
808,1707502777.564946,0.0,-150.0
809,1707502788.6193516,-10.0,0.0
810,1707502832.8895662,0.0,150.0
811,1707502922.5952072,0.0,-200.0
812,1707502933.8213162,-10.0,0.0
813,1707502978.2343302,0.0,150.0
814,1707503057.21177,0.0,-150.0
815,1707503068.281248,-10.0,0.0
816,1707503101.7675881,0.0,100.0
817,1707503158.4627821,0.0,-50.0
818,1707503169.595846,10.0,0.0
819,1707503191.8368979,0.0,50.0
820,1707503271.2507026,0.0,-150.0
821,1707503282.4952009,10.0,0.0
822,1707503326.7929661,0.0,150.0
823,1707503416.8223872,0.0,-200.0
824,1707503428.1256547,-10.0,0.0
825,1707503472.5555012,0.0,150.0
826,1707503551.4640586,0.0,-150.0
827,1707503562.7211876,-10.0,0.0
828,1707503607.0624845,0.0,150.0
829,1707503696.9922187,0.0,-200.0
830,1707503708.1530583,-10.0,0.0
831,1707503752.582543,0.0,150.0
832,1707503842.811731,0.0,-200.0
833,1707503853.8827453,-10.0,0.0
834,1707503898.3587074,0.0,150.0
835,1707503977.302574,0.0,-150.0
836,1707503988.461921,10.0,0.0
837,1707504033.1014755,0.0,150.0
838,1707504123.3056247,0.0,-200.0
839,1707504134.4340017,-10.0,0.0
840,1707504178.809989,0.0,150.0
841,1707504269.5989435,0.0,-200.0
842,1707504280.8275585,10.0,0.0
843,1707504325.1549306,0.0,150.0
844,1707504404.0721068,0.0,-150.0
845,1707504415.276258,-10.0,0.0
846,1707504459.698076,0.0,150.0
847,1707504550.0405464,0.0,-200.0
848,1707504561.2210753,10.0,0.0
849,1707504605.4976156,0.0,150.0
850,1707504684.415709,0.0,-150.0
851,1707504695.4875133,-10.0,0.0
852,1707504728.7323534,0.0,100.0
853,1707504807.7507124,0.0,-150.0
854,1707504818.9634297,10.0,0.0
855,1707504863.3540835,0.0,150.0
856,1707504953.637022,0.0,-200.0
857,1707504964.7084618,-10.0,0.0
858,1707505009.2248864,0.0,150.0
859,1707505088.2379265,0.0,-150.0
860,1707505099.4771862,10.0,0.0
861,1707505144.0662837,0.0,150.0
862,1707505234.940069,0.0,-200.0
863,1707505246.0544474,-10.0,0.0
864,1707505290.3887644,0.0,150.0
865,1707505380.6931124,0.0,-200.0
866,1707505392.0100951,-10.0,0.0
867,1707505436.48202,0.0,150.0
868,1707505515.3659964,0.0,-150.0
869,1707505526.6307347,10.0,0.0
870,1707505571.373382,0.0,150.0
871,1707505661.6788485,0.0,-200.0
872,1707505672.8611212,-10.0,0.0
873,1707505717.5348363,0.0,150.0
874,1707505807.720504,0.0,-200.0
875,1707505819.0052838,-10.0,0.0
876,1707505852.2754655,0.0,100.0
877,1707505909.2437947,0.0,-50.0
878,1707505920.427279,10.0,0.0
879,1707505942.680794,0.0,50.0
880,1707505999.2977715,0.0,-50.0
881,1707506010.5256333,10.0,0.0
882,1707506032.7949157,0.0,50.0
883,1707506089.4628682,0.0,-50.0
884,1707506100.5603518,10.0,0.0
885,1707506122.8176682,0.0,50.0
886,1707506179.7700636,0.0,-50.0
887,1707506190.94869,10.0,0.0
888,1707506213.463798,0.0,50.0
889,1707506270.3514142,0.0,-50.0
890,1707506281.5660825,10.0,0.0
891,1707506303.8115346,0.0,50.0
892,1707506382.8313158,0.0,-150.0
893,1707506394.0091915,-10.0,0.0
894,1707506427.3810716,0.0,100.0
895,1707506484.4905922,0.0,-50.0
896,1707506495.661678,10.0,0.0
897,1707506518.006316,0.0,50.0
898,1707506574.4895575,0.0,-50.0
899,1707506585.6351922,10.0,0.0
900,1707506607.750342,0.0,50.0
901,1707506686.6252046,0.0,-150.0
902,1707506697.7396593,-10.0,0.0
903,1707506731.1408446,0.0,100.0
904,1707506788.2798674,0.0,-50.0
905,1707506799.6123745,10.0,0.0
906,1707506832.8979838,0.0,100.0
907,1707506923.1374545,0.0,-200.0
908,1707506934.3015985,-10.0,0.0
909,1707506967.5985518,0.0,100.0
910,1707507024.8171039,0.0,-50.0
911,1707507036.0162985,10.0,0.0
912,1707507069.5579355,0.0,100.0
913,1707507160.1106696,0.0,-200.0
914,1707507171.5031152,-10.0,0.0
915,1707507215.9496377,0.0,150.0
916,1707507294.627174,0.0,-150.0
917,1707507305.6765025,-10.0,0.0
918,1707507338.8195508,0.0,100.0
919,1707507394.990102,0.0,-50.0
920,1707507406.0471647,10.0,0.0
921,1707507428.1408901,0.0,50.0
922,1707507506.4387515,0.0,-150.0
923,1707507517.5046904,-10.0,0.0
924,1707507550.6269305,0.0,100.0
925,1707507606.8025036,0.0,-50.0
926,1707507617.8586738,10.0,0.0
927,1707507639.9270046,0.0,50.0
928,1707507696.0686924,0.0,-50.0
929,1707507707.1291115,10.0,0.0
930,1707507729.2064776,0.0,50.0
931,1707507785.366592,0.0,-50.0
932,1707507796.4344752,10.0,0.0
933,1707507818.5211651,0.0,50.0
934,1707507896.7766192,0.0,-150.0
935,1707507907.8238337,-10.0,0.0
936,1707507952.0091646,0.0,150.0
937,1707508041.3334243,0.0,-200.0
938,1707508052.3913703,-10.0,0.0
939,1707508096.6061637,0.0,150.0
940,1707508174.8849077,0.0,-150.0
941,1707508185.943115,-10.0,0.0
942,1707508219.065117,0.0,100.0
943,1707508275.248318,0.0,-50.0
944,1707508286.305992,10.0,0.0
945,1707508308.3917398,0.0,50.0
946,1707508386.6561837,0.0,-150.0
947,1707508397.711805,-10.0,0.0
948,1707508430.8386374,0.0,100.0
949,1707508486.9914324,0.0,-50.0
950,1707508498.053048,10.0,0.0
951,1707508520.1457846,0.0,50.0
952,1707508576.2979374,0.0,-50.0
953,1707508587.3629148,10.0,0.0
954,1707508609.4409194,0.0,50.0
955,1707508665.6078453,0.0,-50.0
956,1707508676.6633165,10.0,0.0
957,1707508698.7417939,0.0,50.0
958,1707508777.001351,0.0,-150.0
959,1707508788.0627124,-10.0,0.0
960,1707508832.2650125,0.0,150.0
961,1707508921.5875053,0.0,-200.0
962,1707508932.6482825,-10.0,0.0
963,1707508976.8259182,0.0,150.0
964,1707509055.0949595,0.0,-150.0
965,1707509066.1545024,-10.0,0.0
966,1707509099.2885487,0.0,100.0
967,1707509155.4547222,0.0,-50.0
968,1707509166.5222616,10.0,0.0
969,1707509188.593662,0.0,50.0
970,1707509244.7485814,0.0,-50.0
971,1707509255.8046684,10.0,0.0
972,1707509277.8803606,0.0,50.0
973,1707509356.1599238,0.0,-150.0
974,1707509367.2082253,-10.0,0.0
975,1707509411.3883948,0.0,150.0
976,1707509500.7370994,0.0,-200.0
977,1707509511.797327,-10.0,0.0
978,1707509555.9846866,0.0,150.0
979,1707509634.245985,0.0,-150.0
980,1707509645.3011034,-10.0,0.0
981,1707509689.4815202,0.0,150.0
982,1707509778.8004892,0.0,-200.0
983,1707509789.8497365,-10.0,0.0
984,1707509834.032791,0.0,150.0
985,1707509912.2890055,0.0,-150.0
986,1707509923.3351896,10.0,0.0
987,1707509956.478753,0.0,100.0
988,1707510034.7618303,0.0,-150.0
989,1707510045.8177671,-10.0,0.0
990,1707510090.0115042,0.0,150.0
991,1707510179.3449104,0.0,-200.0
992,1707510190.3882236,-10.0,0.0
993,1707510234.583282,0.0,150.0
994,1707510312.862214,0.0,-150.0
995,1707510323.9203622,10.0,0.0
996,1707510368.0966346,0.0,150.0
997,1707510457.4515643,0.0,-200.0
998,1707510468.5098653,-10.0,0.0
999,1707510512.683674,0.0,150.0
1000,1707510590.9797194,0.0,-150.0
1001,1707510602.0404716,10.0,0.0
1002,1707510635.1824124,0.0,100.0
1003,1707510713.45535,0.0,-150.0
1004,1707510724.5226684,10.0,0.0
1005,1707510768.7087948,0.0,150.0
1006,1707510858.0067513,0.0,-200.0
1007,1707510869.0545373,-10.0,0.0
1008,1707510913.2390814,0.0,150.0
1009,1707510991.5392563,0.0,-150.0
1010,1707511002.5956774,-10.0,0.0
1011,1707511046.779686,0.0,150.0
1012,1707511136.0977879,0.0,-200.0
1013,1707511147.146883,10.0,0.0
1014,1707511191.313579,0.0,150.0
1015,1707511269.5776012,0.0,-150.0
1016,1707511280.631584,-10.0,0.0
1017,1707511324.8100154,0.0,150.0
1018,1707511414.1427498,0.0,-200.0
1019,1707511425.2056773,10.0,0.0
1020,1707511469.3863864,0.0,150.0
1021,1707511558.7037747,0.0,-200.0
1022,1707511569.7497146,-10.0,0.0
1023,1707511613.9304533,0.0,150.0
1024,1707511692.1794882,0.0,-150.0
1025,1707511703.2320018,-10.0,0.0
1026,1707511736.3799045,0.0,100.0
1027,1707511792.5516117,0.0,-50.0
1028,1707511803.5958748,10.0,0.0
1029,1707511825.685397,0.0,50.0
1030,1707511903.975182,0.0,-150.0
1031,1707511915.0348792,10.0,0.0
1032,1707511948.1647525,0.0,100.0
1033,1707512004.3381035,0.0,-50.0
1034,1707512015.4004352,10.0,0.0
1035,1707512037.4770842,0.0,50.0
1036,1707512093.6661432,0.0,-50.0
1037,1707512104.715568,10.0,0.0
1038,1707512126.7907212,0.0,50.0
1039,1707512182.9554782,0.0,-50.0
1040,1707512194.023746,10.0,0.0
1041,1707512216.1112714,0.0,50.0
1042,1707512294.392684,0.0,-150.0
1043,1707512305.4377804,-10.0,0.0
1044,1707512338.5584257,0.0,100.0
1045,1707512394.741099,0.0,-50.0
1046,1707512405.791274,10.0,0.0
1047,1707512427.8642642,0.0,50.0
1048,1707512484.025418,0.0,-50.0
1049,1707512495.085215,10.0,0.0
1050,1707512517.1603487,0.0,50.0
1051,1707512595.4275622,0.0,-150.0
1052,1707512606.4815679,10.0,0.0
1053,1707512650.6944814,0.0,150.0
1054,1707512739.9854476,0.0,-200.0
1055,1707512751.0523548,-10.0,0.0
1056,1707512795.2397804,0.0,150.0
1057,1707512873.5089502,0.0,-150.0
1058,1707512884.5637069,-10.0,0.0
1059,1707512917.7076569,0.0,100.0
1060,1707512973.8762286,0.0,-50.0
1061,1707512984.9307141,10.0,0.0
1062,1707513018.0576735,0.0,100.0
1063,1707513107.5440874,0.0,-200.0
1064,1707513118.6002038,-10.0,0.0
1065,1707513151.7269301,0.0,100.0
1066,1707513208.1572099,0.0,-50.0
1067,1707513219.4525297,10.0,0.0
1068,1707513252.7424061,0.0,100.0
1069,1707513342.67536,0.0,-200.0
1070,1707513353.841369,-10.0,0.0
1071,1707513387.2065158,0.0,100.0
1072,1707513443.9916759,0.0,-50.0
1073,1707513455.2656584,10.0,0.0
1074,1707513488.5642152,0.0,100.0
1075,1707513579.1526184,0.0,-200.0
1076,1707513590.3599076,-10.0,0.0
1077,1707513634.7894263,0.0,150.0
1078,1707513713.6824079,0.0,-150.0
1079,1707513724.816836,-10.0,0.0
1080,1707513758.0451224,0.0,100.0
1081,1707513814.7159655,0.0,-50.0
1082,1707513825.8169591,10.0,0.0
1083,1707513847.9743779,0.0,50.0
1084,1707513926.8604183,0.0,-150.0
1085,1707513938.0729864,-10.0,0.0
1086,1707513971.4476874,0.0,100.0
1087,1707514028.4224222,0.0,-50.0
1088,1707514039.717442,10.0,0.0
1089,1707514062.0644448,0.0,50.0
1090,1707514118.6555128,0.0,-50.0
1091,1707514129.8016365,10.0,0.0
1092,1707514151.9934974,0.0,50.0
1093,1707514197.3641913,0.0,0.0
1094,1707514208.5174682,10.0,0.0
1095,1707514219.5887606,0.0,0.0
1096,1707514298.3699093,0.0,-150.0
1097,1707514309.5325706,-10.0,0.0
1098,1707514354.049921,0.0,150.0
1099,1707514444.1499283,0.0,-200.0
1100,1707514455.5660334,-10.0,0.0
1101,1707514500.0504944,0.0,150.0
1102,1707514579.0268252,0.0,-150.0
1103,1707514590.2763746,-10.0,0.0
1104,1707514623.581169,0.0,100.0
1105,1707514680.2063212,0.0,-50.0
1106,1707514691.3100069,10.0,0.0
1107,1707514713.5000303,0.0,50.0
1108,1707514770.2720695,0.0,-50.0
1109,1707514781.4576876,10.0,0.0
1110,1707514803.7621467,0.0,50.0
1111,1707514883.0364347,0.0,-150.0
1112,1707514894.2126577,-10.0,0.0
1113,1707514938.6708422,0.0,150.0
1114,1707515028.7043855,0.0,-200.0
1115,1707515039.9407308,-10.0,0.0
1116,1707515084.5630324,0.0,150.0
1117,1707515163.4721782,0.0,-150.0
1118,1707515174.6957905,-10.0,0.0
1119,1707515219.0288653,0.0,150.0
1120,1707515309.7035413,0.0,-200.0
1121,1707515320.9168267,-10.0,0.0
1122,1707515365.3813977,0.0,150.0
1123,1707515455.6090803,0.0,-200.0
1124,1707515466.7468684,-10.0,0.0
1125,1707515511.334613,0.0,150.0
1126,1707515590.5113378,0.0,-150.0
1127,1707515601.7037785,10.0,0.0
1128,1707515646.122524,0.0,150.0
1129,1707515736.1738474,0.0,-200.0
1130,1707515747.374587,-10.0,0.0
1131,1707515791.890234,0.0,150.0
1132,1707515882.291691,0.0,-200.0
1133,1707515893.4861898,-10.0,0.0
1134,1707515938.1320503,0.0,150.0
1135,1707516017.5868146,0.0,-150.0
1136,1707516028.7121503,10.0,0.0
1137,1707516073.2164114,0.0,150.0
1138,1707516163.092286,0.0,-200.0
1139,1707516174.1972864,-10.0,0.0
1140,1707516218.5799541,0.0,150.0
1141,1707516308.559946,0.0,-200.0
1142,1707516319.6480787,10.0,0.0
1143,1707516364.033602,0.0,150.0
1144,1707516443.1792843,0.0,-150.0
1145,1707516454.4708836,-10.0,0.0
1146,1707516498.9273334,0.0,150.0
1147,1707516589.134727,0.0,-200.0
1148,1707516600.4891367,10.0,0.0
1149,1707516645.1637685,0.0,150.0
1150,1707516735.3116682,0.0,-200.0
1151,1707516746.5380664,10.0,0.0
1152,1707516790.872447,0.0,150.0
1153,1707516869.873589,0.0,-150.0
1154,1707516880.9838297,-10.0,0.0
1155,1707516925.4834552,0.0,150.0
1156,1707517015.4979615,0.0,-200.0
1157,1707517026.6436567,-10.0,0.0
1158,1707517070.9448543,0.0,150.0
1159,1707517161.339026,0.0,-200.0
1160,1707517172.4249773,10.0,0.0
1161,1707517216.9517183,0.0,150.0
1162,1707517296.130784,0.0,-150.0
1163,1707517307.2397041,-10.0,0.0
1164,1707517340.56476,0.0,100.0
1165,1707517397.1713316,0.0,-50.0
1166,1707517408.3551168,10.0,0.0
1167,1707517430.4552248,0.0,50.0
1168,1707517487.2549953,0.0,-50.0
1169,1707517498.3998263,10.0,0.0
1170,1707517520.5651546,0.0,50.0
1171,1707517599.6143215,0.0,-150.0
1172,1707517610.6665046,-10.0,0.0
1173,1707517644.0653028,0.0,100.0
1174,1707517701.0670264,0.0,-50.0
1175,1707517712.165074,10.0,0.0
1176,1707517734.3106563,0.0,50.0
1177,1707517790.892528,0.0,-50.0
1178,1707517802.0298805,10.0,0.0
1179,1707517824.2032237,0.0,50.0
1180,1707517903.1090217,0.0,-150.0
1181,1707517914.236358,10.0,0.0
1182,1707517958.7348719,0.0,150.0
1183,1707518048.958067,0.0,-200.0
1184,1707518060.2058063,-10.0,0.0
1185,1707518104.9250543,0.0,150.0
1186,1707518184.2207785,0.0,-150.0
1187,1707518195.3391109,-10.0,0.0
1188,1707518228.6569066,0.0,100.0
1189,1707518285.4233673,0.0,-50.0
1190,1707518296.5141387,10.0,0.0
1191,1707518318.6865559,0.0,50.0
1192,1707518375.3239136,0.0,-50.0
1193,1707518386.5652905,10.0,0.0
1194,1707518408.8308034,0.0,50.0
1195,1707518488.047619,0.0,-150.0
1196,1707518499.1355717,-10.0,0.0
1197,1707518543.622473,0.0,150.0
1198,1707518633.7813041,0.0,-200.0
1199,1707518645.111247,-10.0,0.0
1200,1707518689.5823488,0.0,150.0
1201,1707518779.7145836,0.0,-200.0
1202,1707518791.0199196,-10.0,0.0
1203,1707518824.4362245,0.0,100.0
1204,1707518881.340304,0.0,-50.0
1205,1707518892.504833,10.0,0.0
1206,1707518925.8729954,0.0,100.0
1207,1707519004.8702202,0.0,-150.0
1208,1707519016.0858665,-10.0,0.0
1209,1707519049.3635328,0.0,100.0
1210,1707519105.8817027,0.0,-50.0
1211,1707519117.1588128,10.0,0.0
1212,1707519139.3151085,0.0,50.0
1213,1707519218.3658948,0.0,-150.0
1214,1707519229.5258,10.0,0.0
1215,1707519274.1723368,0.0,150.0
1216,1707519364.3233736,0.0,-200.0
1217,1707519375.456303,-10.0,0.0
1218,1707519419.8002262,0.0,150.0
1219,1707519498.830322,0.0,-150.0
1220,1707519510.0073638,-10.0,0.0
1221,1707519543.313141,0.0,100.0
1222,1707519600.0649102,0.0,-50.0
1223,1707519611.3023665,10.0,0.0
1224,1707519633.540529,0.0,50.0
1225,1707519712.3521283,0.0,-150.0
1226,1707519723.5014977,10.0,0.0
1227,1707519767.949023,0.0,150.0
1228,1707519858.2214947,0.0,-200.0
1229,1707519869.3569438,-10.0,0.0
1230,1707519913.9218066,0.0,150.0
1231,1707519992.850736,0.0,-150.0
1232,1707520004.1992755,-10.0,0.0
1233,1707520037.4370947,0.0,100.0
1234,1707520094.1231215,0.0,-50.0
1235,1707520105.2363608,10.0,0.0
1236,1707520127.4528344,0.0,50.0
1237,1707520206.4470277,0.0,-150.0
1238,1707520217.6431556,10.0,0.0
1239,1707520262.0895398,0.0,150.0
1240,1707520352.2541726,0.0,-200.0
1241,1707520363.3647604,-10.0,0.0
1242,1707520408.0451522,0.0,150.0
1243,1707520487.1202633,0.0,-150.0
1244,1707520498.3103502,-10.0,0.0
1245,1707520531.6603947,0.0,100.0
1246,1707520588.9671266,0.0,-50.0
1247,1707520600.1943073,10.0,0.0
1248,1707520622.5161736,0.0,50.0
1249,1707520701.718045,0.0,-150.0
1250,1707520713.111341,10.0,0.0
1251,1707520757.6458957,0.0,150.0
1252,1707520847.6329691,0.0,-200.0
1253,1707520858.8079913,-10.0,0.0
1254,1707520903.3808146,0.0,150.0
1255,1707520982.3399432,0.0,-150.0
1256,1707520993.4943697,-10.0,0.0
1257,1707521038.1186154,0.0,150.0
1258,1707521128.461714,0.0,-200.0
1259,1707521139.6213906,-10.0,0.0
1260,1707521183.9557428,0.0,150.0
1261,1707521274.2350354,0.0,-200.0
1262,1707521285.321248,10.0,0.0
1263,1707521329.9803102,0.0,150.0
1264,1707521419.9456658,0.0,-200.0
1265,1707521431.044258,10.0,0.0
1266,1707521475.4580107,0.0,150.0
1267,1707521555.1054857,0.0,-150.0
1268,1707521566.2832303,-10.0,0.0
1269,1707521610.7278185,0.0,150.0
1270,1707521701.0588026,0.0,-200.0
1271,1707521712.1884093,10.0,0.0
1272,1707521756.4757075,0.0,150.0
1273,1707521846.4346573,0.0,-200.0
1274,1707521857.7351336,-10.0,0.0
1275,1707521902.0929081,0.0,150.0
1276,1707521980.8061867,0.0,-150.0
1277,1707521992.0651882,10.0,0.0
1278,1707522036.4857838,0.0,150.0
1279,1707522126.589725,0.0,-200.0
1280,1707522137.728382,-10.0,0.0
1281,1707522182.054058,0.0,150.0
1282,1707522272.1959534,0.0,-200.0
1283,1707522283.2494137,10.0,0.0
1284,1707522327.6064475,0.0,150.0
1285,1707522406.4202747,0.0,-150.0
1286,1707522417.632499,-10.0,0.0
1287,1707522462.1493983,0.0,150.0
1288,1707522551.9718466,0.0,-200.0
1289,1707522563.0704293,-10.0,0.0
1290,1707522607.581703,0.0,150.0
1291,1707522697.7228544,0.0,-200.0
1292,1707522709.0014281,10.0,0.0
1293,1707522753.4387484,0.0,150.0
1294,1707522843.4986439,0.0,-200.0
1295,1707522854.777888,-10.0,0.0
1296,1707522899.6885865,0.0,150.0
1297,1707522978.762179,0.0,-150.0
1298,1707522989.9955864,10.0,0.0
1299,1707523023.5953863,0.0,100.0
1300,1707523080.564415,0.0,-50.0
1301,1707523091.7837696,10.0,0.0
1302,1707523113.9115126,0.0,50.0
1303,1707523170.6166954,0.0,-50.0
1304,1707523181.9984756,10.0,0.0
1305,1707523204.3433218,0.0,50.0
1306,1707523283.3853827,0.0,-150.0
1307,1707523294.5688555,-10.0,0.0
1308,1707523339.0194104,0.0,150.0
1309,1707523429.01104,0.0,-200.0
1310,1707523440.431226,-10.0,0.0
1311,1707523473.7459555,0.0,100.0
1312,1707523530.69403,0.0,-50.0
1313,1707523541.8584616,10.0,0.0
1314,1707523575.196272,0.0,100.0
1315,1707523665.3508255,0.0,-200.0
1316,1707523676.6832905,-10.0,0.0
1317,1707523709.990702,0.0,100.0
1318,1707523767.2244387,0.0,-50.0
1319,1707523778.5540469,10.0,0.0
1320,1707523811.8845105,0.0,100.0
1321,1707523901.856491,0.0,-200.0
1322,1707523913.044906,-10.0,0.0
1323,1707523946.4447947,0.0,100.0
1324,1707524003.1923568,0.0,-50.0
1325,1707524014.320677,10.0,0.0
1326,1707524047.624544,0.0,100.0
1327,1707524137.4889522,0.0,-200.0
1328,1707524148.7775254,-10.0,0.0
1329,1707524182.2578242,0.0,100.0
1330,1707524239.1206086,0.0,-50.0
1331,1707524250.3745077,10.0,0.0
1332,1707524283.6897538,0.0,100.0
1333,1707524374.9394457,0.0,-200.0
1334,1707524386.0131025,-10.0,0.0
1335,1707524419.4066327,0.0,100.0
1336,1707524476.2583265,0.0,-50.0
1337,1707524487.4235992,10.0,0.0
1338,1707524520.6912293,0.0,100.0
1339,1707524610.7756586,0.0,-200.0
1340,1707524621.9289997,-10.0,0.0
1341,1707524655.241277,0.0,100.0
1342,1707524712.3438406,0.0,-50.0
1343,1707524723.4962742,10.0,0.0
1344,1707524756.900032,0.0,100.0
1345,1707524846.894307,0.0,-200.0
1346,1707524858.1847043,-10.0,0.0
1347,1707524891.5516367,0.0,100.0
1348,1707524948.34207,0.0,-50.0
1349,1707524959.5317142,10.0,0.0
1350,1707524992.9791126,0.0,100.0
1351,1707525083.100825,0.0,-200.0
1352,1707525094.5427566,-10.0,0.0
1353,1707525128.026004,0.0,100.0
1354,1707525184.8990905,0.0,-50.0
1355,1707525196.0557358,10.0,0.0
1356,1707525229.3770363,0.0,100.0
1357,1707525319.5611994,0.0,-200.0
1358,1707525330.6413362,-10.0,0.0
1359,1707525364.0544004,0.0,100.0
1360,1707525420.975064,0.0,-50.0
1361,1707525432.351884,10.0,0.0
1362,1707525465.6683805,0.0,100.0
1363,1707525555.9308805,0.0,-200.0
1364,1707525567.1440687,-10.0,0.0
1365,1707525600.409107,0.0,100.0
1366,1707525657.1020663,0.0,-50.0
1367,1707525668.1974428,10.0,0.0
1368,1707525701.5295393,0.0,100.0
1369,1707525791.9193153,0.0,-200.0
1370,1707525803.1160238,-10.0,0.0
1371,1707525836.3251376,0.0,100.0
1372,1707525892.8718925,0.0,-50.0
1373,1707525904.2731376,10.0,0.0
1374,1707525937.5485518,0.0,100.0
1375,1707526028.2030168,0.0,-200.0
1376,1707526039.3419223,-10.0,0.0
1377,1707526083.8406003,0.0,150.0
1378,1707526163.1379092,0.0,-150.0
1379,1707526174.2783256,-10.0,0.0
1380,1707526218.789262,0.0,150.0
1381,1707526308.702339,0.0,-200.0
1382,1707526319.8403764,-10.0,0.0
1383,1707526364.3067818,0.0,150.0
1384,1707526454.2641482,0.0,-200.0
1385,1707526465.3860383,-10.0,0.0
1386,1707526509.8360245,0.0,150.0
1387,1707526600.3127234,0.0,-200.0
1388,1707526611.5164595,10.0,0.0
1389,1707526655.9561853,0.0,150.0
1390,1707526746.2684124,0.0,-200.0
1391,1707526757.476736,-10.0,0.0
1392,1707526802.012387,0.0,150.0
1393,1707526858.7624297,0.0,-50.0
1394,1707526869.8575983,10.0,0.0
1395,1707526892.031991,0.0,50.0
1396,1707526982.1820946,0.0,-200.0
1397,1707526993.4860094,-10.0,0.0
1398,1707527038.0924146,0.0,150.0
1399,1707527094.9049964,0.0,-50.0
1400,1707527106.0509558,10.0,0.0
1401,1707527128.3617408,0.0,50.0
1402,1707527218.591859,0.0,-200.0
1403,1707527229.7165093,10.0,0.0
1404,1707527274.296268,0.0,150.0
1405,1707527365.0561502,0.0,-200.0
1406,1707527376.2430427,-10.0,0.0
1407,1707527420.9681234,0.0,150.0
1408,1707527478.30358,0.0,-50.0
1409,1707527489.7371209,10.0,0.0
1410,1707527512.0632594,0.0,50.0
1411,1707527602.3226752,0.0,-200.0
1412,1707527613.4992547,-10.0,0.0
1413,1707527657.9463837,0.0,150.0
1414,1707527736.8207638,0.0,-150.0
1415,1707527747.889381,10.0,0.0
1416,1707527792.481335,0.0,150.0
1417,1707527882.425829,0.0,-200.0
1418,1707527893.6441367,-10.0,0.0
1419,1707527938.635958,0.0,150.0
1420,1707528028.774915,0.0,-200.0
1421,1707528039.9510007,10.0,0.0
1422,1707528084.5215786,0.0,150.0
1423,1707528174.5426345,0.0,-200.0
1424,1707528185.759866,-10.0,0.0
1425,1707528230.137103,0.0,150.0
1426,1707528320.112397,0.0,-200.0
1427,1707528331.2005765,-10.0,0.0
