,time,min,avg,max,norm_factor
945,1707651614.636516,0.396,0.64128,0.709,0.59687
946,1707652038.9759538,0.55,0.67988,0.757,0.59687
947,1707652151.805763,0.564,0.6841,0.757,0.59687
948,1707652286.2385974,0.424,0.61686,0.709,0.59687
949,1707652409.5745995,0.564,0.68289,0.757,0.5983
950,1707652521.9826088,0.545,0.68108,0.748,0.59687
951,1707652957.2578862,0.545,0.66239,0.733,0.59687
952,1707653081.254139,0.584,0.685,0.733,0.6013200000000001
953,1707653194.212919,0.521,0.66148,0.733,0.5983
954,1707653307.0869858,0.511,0.65184,0.724,0.60102
955,1707653430.824963,0.564,0.68138,0.733,0.59921
956,1707653821.3342738,0.584,0.68711,0.738,0.598
957,1707653933.724551,0.603,0.68892,0.733,0.60102
958,1707654068.9342725,0.497,0.65093,0.699,0.59687
959,1707654181.6674695,0.4,0.64189,0.685,0.60072
960,1707654305.369524,0.535,0.69495,0.743,0.59687
961,1707654717.86702,0.574,0.6844,0.738,0.59687
962,1707654830.5580072,0.579,0.68289,0.743,0.59687
963,1707654954.8859754,0.458,0.61415,0.675,0.59687
964,1707655101.6733224,0.473,0.63164,0.69,0.59891
965,1707655225.4743583,0.507,0.67535,0.724,0.59687
966,1707655638.4083607,0.516,0.66148,0.738,0.59687
967,1707655774.5703027,0.453,0.65365,0.704,0.59921
968,1707655886.9230366,0.478,0.65274,0.719,0.59687
969,1707656010.7182186,0.478,0.69887,0.772,0.59861
970,1707656123.470052,0.516,0.69676,0.748,0.59687
971,1707656558.6642728,0.545,0.66752,0.724,0.59687
972,1707656682.2226975,0.56,0.71214,0.757,0.59861
973,1707656806.5643573,0.444,0.64671,0.704,0.59687
974,1707656953.0195282,0.299,0.65214,0.714,0.5974
975,1707657076.6863565,0.569,0.71998,0.767,0.59687
976,1707657491.1400445,0.507,0.69646,0.762,0.59687
977,1707657626.2274864,0.4,0.70159,0.753,0.59687
978,1707657761.0925992,0.458,0.65063,0.709,0.59687
979,1707657884.9755497,0.487,0.70611,0.762,0.5977
980,1707657997.8220754,0.516,0.70098,0.757,0.59687
981,1707658432.435738,0.526,0.66631,0.724,0.5974
982,1707658567.2109365,0.328,0.64279,0.714,0.59687
983,1707658691.3438985,0.434,0.69767,0.753,0.5977
984,1707658826.438775,0.333,0.66691,0.733,0.59687
985,1707658961.3488655,0.338,0.62862,0.714,0.59687
986,1707659385.1108425,0.381,0.69495,0.757,0.5977
987,1707659497.6163683,0.376,0.68199,0.757,0.59687
988,1707659632.1276422,0.424,0.65666,0.724,0.59687
989,1707659766.8353727,0.294,0.61535,0.724,0.59687
990,1707659890.6502976,0.396,0.66058,0.743,0.59687
991,1707660325.639599,0.256,0.6642,0.738,0.59687
992,1707660460.492546,0.391,0.63465,0.724,0.59687
993,1707660584.1709404,0.405,0.68711,0.757,0.59687
994,1707660696.4679613,0.424,0.67445,0.762,0.59687
995,1707660809.3571246,0.526,0.68169,0.757,0.59687
996,1707661244.1929839,0.415,0.62953,0.709,0.59687
997,1707661390.8227088,0.502,0.65244,0.738,0.59687
998,1707661503.4550366,0.439,0.63827,0.724,0.59687
999,1707661638.1527996,0.236,0.62953,0.709,0.59687
1000,1707661761.9375844,0.386,0.68229,0.757,0.59687
1001,1707662196.473398,0.449,0.6645,0.738,0.59687
1002,1707662331.115395,0.246,0.62259,0.695,0.59687
1003,1707662455.0817256,0.463,0.66661,0.733,0.59687
1004,1707662589.4821053,0.468,0.65304,0.724,0.59687
1005,1707662713.036175,0.468,0.67867,0.733,0.59687
1006,1707663125.1915996,0.507,0.68289,0.733,0.59687
1007,1707663259.1066544,0.497,0.64912,0.704,0.59687
1008,1707663423.2907321,0.362,0.6241,0.695,0.59687
1009,1707663547.1418762,0.424,0.68711,0.753,0.58745
1010,1707663960.0277998,0.357,0.67867,0.733,0.58986
1011,1707664094.8814085,0.458,0.65033,0.709,0.59107
1012,1707664218.4426358,0.55,0.69405,0.743,0.58687
1013,1707664353.598309,0.569,0.67475,0.719,0.59167
1014,1707664477.6813412,0.555,0.69736,0.743,0.58687
1015,1707664890.5084767,0.555,0.6639,0.719,0.5913700000000001
1016,1707665025.3393266,0.531,0.67445,0.743,0.59016
1017,1707665148.6987822,0.589,0.68832,0.733,0.5895600000000001
1018,1707665272.9726686,0.453,0.63857,0.695,0.59047
1019,1707665395.5476215,0.564,0.68349,0.733,0.58835
1020,1707665818.1253111,0.593,0.69194,0.724,0.59077
1021,1707665951.81692,0.593,0.67445,0.728,0.58687
1022,1707666074.3867927,0.589,0.68953,0.724,0.58687
1023,1707666185.8519604,0.574,0.67143,0.724,0.58687
1024,1707666308.3924222,0.598,0.6847,0.728,0.58896
1025,1707666741.977244,0.579,0.64792,0.695,0.58687
1026,1707666875.546289,0.502,0.62711,0.685,0.58687
1027,1707666998.017141,0.526,0.66872,0.724,0.5871500000000001
1028,1707667120.5139616,0.589,0.68078,0.724,0.58745
1029,1707667231.9766848,0.589,0.6841,0.724,0.59016
1030,1707667655.0742707,0.574,0.68651,0.724,0.58687
1031,1707667778.7524452,0.569,0.67837,0.714,0.58687
1032,1707667891.313121,0.569,0.6841,0.724,0.58687
1033,1707668016.3146746,0.593,0.68349,0.724,0.58687
1034,1707668129.2710881,0.55,0.68078,0.719,0.58687
1035,1707668530.983783,0.569,0.67385,0.714,0.58687
1036,1707668643.8457813,0.55,0.68048,0.719,0.58687
1037,1707668756.415135,0.569,0.68108,0.728,0.58687
1038,1707668891.8584547,0.521,0.65666,0.719,0.58687
1039,1707669015.7886007,0.55,0.68289,0.728,0.58745
1040,1707669428.783741,0.535,0.66601,0.738,0.58687
1041,1707669552.8233485,0.56,0.67234,0.719,0.58687
1042,1707669664.9907448,0.55,0.66299,0.733,0.58687
1043,1707669788.7588127,0.55,0.66932,0.719,0.58687
1044,1707669901.1213288,0.478,0.65455,0.733,0.58687
1045,1707670314.076628,0.54,0.64731,0.724,0.58687
1046,1707670437.7406538,0.56,0.67264,0.724,0.58687
1047,1707670561.4800892,0.55,0.67445,0.728,0.58687
1048,1707670674.402715,0.574,0.67475,0.733,0.58687
1049,1707670801.4675257,0.55,0.66842,0.719,0.58687
1050,1707671224.8001184,0.579,0.67475,0.714,0.58687
1051,1707671336.2406688,0.584,0.67204,0.728,0.58687
1052,1707671436.6064558,0.55,0.6648,0.714,0.58687
1053,1707671549.442557,0.564,0.67294,0.724,0.58687
1054,1707671684.455453,0.569,0.67686,0.728,0.58687
1055,1707672194.9469583,0.564,0.67656,0.719,0.58687
1056,1707672419.7524688,0.564,0.67324,0.728,0.58687
1057,1707672585.0971758,0.56,0.67385,0.724,0.58687
1058,1707672804.4127643,0.589,0.67897,0.719,0.58687
1059,1707672972.4725683,0.569,0.66932,0.714,0.58687
1060,1707673442.1758492,0.574,0.67053,0.714,0.58687
1061,1707673567.07309,0.574,0.67113,0.719,0.58687
1062,1707673679.5637958,0.555,0.67656,0.728,0.58687
1063,1707673803.2316172,0.564,0.67566,0.714,0.58687
1064,1707673916.1062262,0.54,0.65334,0.709,0.58687
1065,1707674328.4929135,0.511,0.67596,0.743,0.58687
1066,1707674451.8856692,0.535,0.67927,0.724,0.58687
1067,1707674552.2570114,0.569,0.67867,0.728,0.58687
1068,1707674663.651603,0.569,0.67807,0.719,0.58687
1069,1707674786.1440995,0.555,0.67988,0.724,0.58687
1070,1707675208.650482,0.55,0.67958,0.714,0.58687
1071,1707675320.1023352,0.579,0.67927,0.728,0.58687
1072,1707675442.598916,0.545,0.68199,0.724,0.58687
1073,1707675565.1027415,0.584,0.67927,0.719,0.58687
1074,1707675676.5570867,0.55,0.66118,0.719,0.58687
1075,1707676076.9446533,0.521,0.67837,0.724,0.58687
1076,1707676199.4462318,0.56,0.68018,0.714,0.58687
1077,1707676310.9230897,0.535,0.6853,0.733,0.58687
1078,1707676422.3825777,0.535,0.68289,0.724,0.58687
1079,1707676544.9088748,0.531,0.68289,0.738,0.58687
1080,1707676861.8178906,0.487,0.67535,0.714,0.58687
1081,1707676985.7058585,0.487,0.67716,0.719,0.57687
1082,1707677098.3737404,0.507,0.67897,0.743,0.57687
1083,1707677222.6855652,0.521,0.68048,0.733,0.57687
1084,1707677646.1231565,0.526,0.67324,0.724,0.57687
1085,1707677769.4526126,0.535,0.67053,0.709,0.57687
1086,1707677882.3269598,0.526,0.67294,0.728,0.57687
1087,1707678006.3772593,0.531,0.66571,0.704,0.57687
1088,1707678129.4374766,0.511,0.6639,0.699,0.57687
1089,1707678551.9470227,0.487,0.67053,0.719,0.57687
1090,1707678674.437605,0.497,0.6654,0.709,0.57687
1091,1707678796.9455864,0.482,0.67566,0.714,0.57687
1092,1707678908.3745332,0.487,0.67234,0.724,0.57687
1093,1707679030.8911068,0.535,0.68349,0.738,0.57687
1094,1707679453.3862147,0.531,0.66299,0.709,0.57687
1095,1707679564.8318033,0.497,0.67234,0.743,0.57687
1096,1707679735.9799755,0.502,0.64641,0.714,0.57687
1097,1707679890.8466308,0.535,0.66631,0.709,0.57147
1098,1707680372.7903733,0.55,0.6645,0.714,0.57026
1099,1707680559.0625532,0.564,0.65877,0.714,0.56687
1100,1707680724.7474635,0.56,0.65154,0.699,0.56687
1101,1707680847.2440271,0.569,0.65515,0.714,0.56687
1102,1707680980.791972,0.569,0.65425,0.709,0.56687
1103,1707681403.3082988,0.56,0.66269,0.719,0.56687
1104,1707681547.9180968,0.579,0.65576,0.699,0.56687
1105,1707681670.4198976,0.555,0.6642,0.724,0.56687
1106,1707681815.0401745,0.526,0.61174,0.675,0.56687
1107,1707681959.6584451,0.526,0.625,0.685,0.56687
1108,1707682393.2291024,0.535,0.65545,0.709,0.56687
1109,1707682537.8339903,0.579,0.67113,0.719,0.56687
1110,1707682660.3633423,0.579,0.66058,0.704,0.56687
1111,1707682793.9181747,0.535,0.63073,0.675,0.56687
1112,1707682949.6205566,0.569,0.66269,0.714,0.56687
1113,1707683394.256621,0.56,0.66088,0.704,0.56687
1114,1707683527.7940087,0.574,0.6636,0.704,0.56687
1115,1707683672.404704,0.564,0.63224,0.68,0.56687
1116,1707683828.110118,0.584,0.65726,0.699,0.56687
1117,1707683917.4556687,0.584,0.65907,0.704,0.56687
1118,1707684351.0294104,0.569,0.65696,0.709,0.56687
1119,1707684506.688946,0.526,0.61686,0.675,0.56687
1120,1707684673.3911884,0.521,0.59395,0.646,0.56687
1121,1707684817.994759,0.569,0.6654,0.719,0.56687
1122,1707684951.5462852,0.564,0.66691,0.719,0.56687
1123,1707685407.2466967,0.473,0.58671,0.646,0.56687
1124,1707685551.8437662,0.56,0.67083,0.714,0.56687
1125,1707685696.4771926,0.584,0.66782,0.724,0.56687
1126,1707685818.9393368,0.574,0.67113,0.714,0.56687
1127,1707685952.4795556,0.535,0.61475,0.671,0.56687
1128,1707686408.1579237,0.584,0.66691,0.714,0.56687
1129,1707686497.5165372,0.521,0.62169,0.671,0.56687
1130,1707686642.112583,0.574,0.62922,0.675,0.56687
1131,1707686786.7193618,0.579,0.65877,0.714,0.56687
1132,1707686953.4451892,0.564,0.6639,0.714,0.56687
1133,1707687341.9626133,0.458,0.63284,0.695,0.56687
1134,1707687466.6106985,0.574,0.66118,0.719,0.55687
1135,1707687558.040566,0.569,0.65998,0.719,0.55687
1136,1707687649.4945216,0.56,0.65726,0.714,0.55687
1137,1707688041.1604075,0.449,0.62802,0.699,0.55687
1138,1707688221.4751468,0.564,0.64762,0.704,0.55687
1139,1707688358.4501545,0.54,0.62108,0.675,0.55911
1140,1707688527.8148901,0.511,0.59123,0.642,0.5621200000000001
1141,1707688674.8480494,0.555,0.65998,0.699,0.5576
1142,1707689077.4656043,0.526,0.64762,0.695,0.55687
1143,1707689235.7073348,0.564,0.65907,0.704,0.55687
1144,1707689382.8626468,0.521,0.6048,0.661,0.55687
1145,1707689541.0046759,0.55,0.66118,0.704,0.56092
1146,1707689699.4980252,0.502,0.57164,0.632,0.55687
1147,1707690146.9600315,0.555,0.65606,0.695,0.55687
1148,1707690293.9665768,0.55,0.65817,0.699,0.55687
1149,1707690451.9455593,0.502,0.5849,0.632,0.557
1150,1707690623.2881765,0.55,0.65636,0.699,0.56092
1151,1707690780.4344437,0.497,0.57013,0.622,0.55687
1152,1707691228.0576758,0.535,0.65485,0.695,0.5582
1153,1707691321.914605,0.545,0.65123,0.699,0.55687
1154,1707691480.9095051,0.535,0.60721,0.646,0.55687
1155,1707691650.6691422,0.55,0.65184,0.695,0.55971
1156,1707691797.998924,0.579,0.64551,0.695,0.55687
1157,1707692179.038927,0.526,0.59696,0.646,0.55687
1158,1707692359.0626035,0.535,0.6054,0.651,0.55687
1159,1707692529.3045485,0.569,0.66661,0.695,0.55881
1160,1707692620.0926373,0.569,0.66721,0.699,0.55687
1161,1707692755.8326683,0.535,0.60902,0.656,0.55687
1162,1707693214.2069948,0.545,0.64973,0.695,0.5585100000000001
1163,1707693360.8717031,0.569,0.644,0.695,0.55687
1164,1707693518.8379357,0.415,0.57616,0.622,0.5579000000000001
1165,1707693677.1807613,0.531,0.6054,0.651,0.55687
1166,1707693834.8224733,0.54,0.64912,0.69,0.5576
1167,1707694283.041021,0.492,0.65395,0.704,0.55687
1168,1707694429.4676516,0.531,0.65334,0.704,0.55687
1169,1707694576.2244818,0.55,0.65154,0.699,0.55687
1170,1707694746.0160174,0.531,0.60661,0.656,0.55687
1171,1707694904.6855397,0.545,0.65063,0.699,0.55687
1172,1707695363.2031293,0.56,0.61897,0.656,0.55687
1173,1707695532.8288627,0.555,0.65787,0.695,0.55687
1174,1707695634.5351076,0.545,0.63465,0.68,0.55687
1175,1707695793.149409,0.569,0.6654,0.709,0.55687
1176,1707695928.6431522,0.54,0.62651,0.666,0.55687
1177,1707696388.5205555,0.564,0.66571,0.714,0.55687
1178,1707696547.7530549,0.564,0.62169,0.671,0.55687
1179,1707696705.1507688,0.574,0.65636,0.714,0.55687
1180,1707696863.1680417,0.507,0.59003,0.656,0.55687
1181,1707696999.835199,0.507,0.59154,0.656,0.55687
1182,1707697446.39329,0.55,0.61716,0.675,0.55687
1183,1707697603.8025808,0.56,0.67566,0.714,0.55687
1184,1707697728.7693033,0.526,0.62621,0.685,0.55687
1185,1707697908.888466,0.492,0.64882,0.704,0.55687
1186,1707698067.0071003,0.516,0.6238,0.68,0.55971
1187,1707698526.1149046,0.569,0.67023,0.728,0.55687
1188,1707698662.0141733,0.56,0.65033,0.704,0.557
1189,1707698799.1205633,0.531,0.644,0.704,0.5573
1190,1707698936.168352,0.55,0.61927,0.671,0.55687
1191,1707699084.5153756,0.526,0.644,0.704,0.55687
1192,1707699521.1603858,0.526,0.61324,0.675,0.55687
1193,1707699690.6321797,0.545,0.64551,0.709,0.55687
1194,1707699849.0702226,0.531,0.61746,0.675,0.55687
1195,1707700020.8106568,0.535,0.63133,0.695,0.55687
1196,1707700179.2917244,0.526,0.61746,0.675,0.55687
1197,1707700648.8907177,0.516,0.63435,0.69,0.55687
1198,1707700806.6896935,0.507,0.61204,0.671,0.55687
1199,1707700975.8659444,0.453,0.60661,0.671,0.55687
1200,1707701123.195524,0.507,0.64852,0.714,0.557
1201,1707701281.457869,0.497,0.62741,0.695,0.55687
1202,1707701729.9756122,0.555,0.6446,0.699,0.5582
1203,1707701877.1797671,0.473,0.59998,0.646,0.55687
1204,1707702024.2536693,0.516,0.61807,0.675,0.55687
1205,1707702195.5506444,0.55,0.64973,0.714,0.55687
1206,1707702331.6402438,0.473,0.61445,0.671,0.5576
1207,1707702733.700199,0.579,0.67053,0.714,0.55687
1208,1707702802.5869153,0.55,0.66239,0.709,0.55687
1209,1707702938.174655,0.535,0.62772,0.69,0.5576
1210,1707703098.5361423,0.487,0.61234,0.675,0.55687
1211,1707703245.4421527,0.511,0.65093,0.709,0.55687
1212,1707703703.9794977,0.516,0.63103,0.695,0.55687
1213,1707703874.7154796,0.531,0.62199,0.675,0.55687
1214,1707704022.3761172,0.564,0.65003,0.714,0.55687
1215,1707704146.9632223,0.511,0.64008,0.69,0.55687
1216,1707704319.2156608,0.507,0.63344,0.69,0.55687
1217,1707704788.9674318,0.55,0.61867,0.666,0.55687
1218,1707704958.822724,0.531,0.62711,0.68,0.55687
1219,1707705127.9887807,0.526,0.64219,0.695,0.55687
1220,1707705286.5925028,0.56,0.63375,0.685,0.55687
1221,1707705456.2502494,0.497,0.61083,0.666,0.55687
1222,1707705880.5627546,0.526,0.64822,0.709,0.55687
1223,1707706050.999464,0.569,0.65968,0.724,0.55687
1224,1707706142.8577008,0.564,0.65666,0.719,0.55687
1225,1707706301.332794,0.507,0.59425,0.656,0.55687
1226,1707706425.7906196,0.54,0.62832,0.685,0.55687
1227,1707706872.8548942,0.56,0.65485,0.719,0.55687
1228,1707706986.172728,0.555,0.66058,0.709,0.557
1229,1707707077.56208,0.56,0.66058,0.709,0.55687
1230,1707707191.2518733,0.535,0.63917,0.69,0.55687
1231,1707707305.8346784,0.574,0.65666,0.714,0.55687
1232,1707707741.9237022,0.564,0.63646,0.68,0.55687
1233,1707707856.356616,0.574,0.64309,0.69,0.55687
1234,1707707992.1110537,0.55,0.60209,0.642,0.55687
1235,1707708128.6255324,0.54,0.60752,0.656,0.55687
1236,1707708276.1558366,0.569,0.62349,0.666,0.55687
1237,1707708756.0356264,0.545,0.63133,0.685,0.55687
1238,1707708892.8298495,0.54,0.64792,0.709,0.55687
1239,1707709006.3333735,0.564,0.6446,0.69,0.55687
1240,1707709176.2153301,0.526,0.61324,0.675,0.55687
1241,1707709347.0271277,0.521,0.6048,0.651,0.55687
1242,1707709773.074742,0.56,0.64852,0.699,0.55687
1243,1707709964.4718306,0.55,0.63616,0.685,0.5576
1244,1707710078.0276363,0.564,0.64339,0.695,0.55687
1245,1707710225.2174153,0.569,0.6443,0.695,0.55687
1246,1707710384.8883054,0.55,0.62953,0.685,0.55687
1247,1707710888.2267447,0.502,0.61867,0.675,0.55687
1248,1707711012.8753889,0.569,0.65184,0.704,0.55687
1249,1707711126.1055958,0.497,0.60721,0.661,0.55687
1250,1707711296.1916351,0.492,0.62018,0.685,0.55687
1251,1707711421.4732656,0.507,0.62953,0.695,0.55687
1252,1707711880.7296548,0.487,0.61686,0.685,0.55687
1253,1707712040.6671767,0.531,0.66932,0.728,0.55687
1254,1707712177.0911405,0.535,0.64581,0.699,0.55687
1255,1707712324.1109612,0.56,0.66932,0.719,0.55687
1256,1707712425.7433596,0.526,0.63344,0.685,0.55687
1257,1707712862.4993625,0.521,0.63073,0.685,0.55687
1258,1707713044.1454635,0.55,0.64671,0.695,0.55687
1259,1707713247.8672636,0.521,0.62983,0.68,0.55687
1260,1707713373.1019268,0.555,0.67626,0.724,0.55687
1261,1707713453.0917556,0.531,0.66902,0.704,0.55687
1262,1707713912.307546,0.569,0.66209,0.714,0.55687
1263,1707714025.1834235,0.531,0.61596,0.671,0.55687
1264,1707714195.4522243,0.521,0.62772,0.68,0.55687
1265,1707714364.6432002,0.511,0.62108,0.685,0.55687
1266,1707714533.811251,0.487,0.62289,0.685,0.55687
1267,1707715004.3900495,0.55,0.66631,0.724,0.55687
1268,1707715129.131665,0.473,0.63073,0.69,0.55687
1269,1707715276.110104,0.497,0.62922,0.685,0.55687
1270,1707715456.727305,0.492,0.6244,0.68,0.55687
1271,1707715604.2366626,0.511,0.64912,0.709,0.55687
1272,1707716084.3305807,0.463,0.64008,0.704,0.55687
1273,1707716277.2323546,0.396,0.65214,0.719,0.55687
1274,1707716413.0816524,0.526,0.64098,0.714,0.55687
1275,1707716617.564516,0.526,0.62229,0.68,0.55687
1276,1707716764.5941193,0.564,0.65696,0.719,0.55687
1277,1707717233.5277886,0.487,0.62048,0.685,0.55687
1278,1707717436.6430063,0.526,0.644,0.714,0.55687
1279,1707717629.788613,0.453,0.60842,0.675,0.55687
1280,1707717799.8066242,0.511,0.6238,0.699,0.55687
1281,1707717969.2742357,0.478,0.60721,0.671,0.55687
1282,1707718438.8298054,0.535,0.63947,0.714,0.55687
1283,1707718619.0571449,0.526,0.64159,0.695,0.55687
1284,1707718710.3780358,0.579,0.66661,0.704,0.55687
1285,1707718868.6958184,0.526,0.61355,0.661,0.55687
1286,1707719072.739781,0.439,0.61777,0.666,0.55687
1287,1707719553.9320574,0.502,0.61505,0.68,0.55687
1288,1707719779.4737477,0.564,0.6651,0.704,0.55687
1289,1707719971.7470567,0.569,0.66631,0.719,0.55687
1290,1707720109.075375,0.511,0.61475,0.68,0.55687
1291,1707720323.79542,0.492,0.63013,0.685,0.55687
1292,1707720825.4952683,0.492,0.64912,0.714,0.55687
1293,1707721052.6338885,0.458,0.62349,0.704,0.55687
1294,1707721278.4915626,0.545,0.64008,0.704,0.55687
1295,1707721368.9161656,0.54,0.63616,0.699,0.55687
1296,1707721472.542177,0.507,0.625,0.69,0.55687
1297,1707721997.6265705,0.535,0.63043,0.68,0.55687
1298,1707722200.6011167,0.482,0.61264,0.661,0.55687
1299,1707722449.1725953,0.507,0.6253,0.68,0.55687
1300,1707722540.7946184,0.574,0.6651,0.714,0.55687
1301,1707722720.9471545,0.468,0.61566,0.68,0.55687
1302,1707723134.5260925,0.555,0.63857,0.699,0.55687
1303,1707723360.0509617,0.569,0.64249,0.704,0.55687
1304,1707723451.3003294,0.574,0.64671,0.709,0.55687
1305,1707723542.0169625,0.574,0.64731,0.709,0.55687
1306,1707723620.3036475,0.574,0.64671,0.704,0.55687
1307,1707724027.5980883,0.579,0.64912,0.709,0.55687
1308,1707725050.4372265,0.545,0.61566,0.661,0.55687
1309,1707725396.4006016,0.569,0.62953,0.671,0.55687
1310,1707725574.591063,0.531,0.60872,0.656,0.55687
1311,1707725831.2314124,0.535,0.60721,0.656,0.55687
1312,1707726393.7957647,0.564,0.62832,0.675,0.55687
1313,1707726777.0929234,0.574,0.65817,0.695,0.55687
1314,1707727875.451665,0.569,0.64762,0.699,0.55687
1315,1707728036.675503,0.56,0.65365,0.709,0.55687
1316,1707728712.9670224,0.574,0.63133,0.68,0.53437
1317,1707728780.1970873,0.56,0.6244,0.675,0.5268700000000001
1318,1707728858.485018,0.507,0.60209,0.651,0.5268700000000001
1319,1707729168.90182,0.535,0.61204,0.656,0.5268700000000001
1320,1707729348.3941026,0.415,0.55897,0.617,0.5268700000000001
1321,1707730016.158499,0.54,0.60932,0.651,0.5268700000000001
1322,1707730326.8130305,0.531,0.59545,0.642,0.5268700000000001
1323,1707731186.4288821,0.507,0.60209,0.646,0.52866
1324,1707731297.9400115,0.415,0.58973,0.671,0.5268700000000001
1325,1707731742.682793,0.516,0.59968,0.646,0.5268700000000001
1326,1707731909.5759115,0.434,0.6042,0.661,0.5268700000000001
1327,1707732076.3645732,0.516,0.60088,0.651,0.5268700000000001
1328,1707732276.3924773,0.439,0.60239,0.666,0.5268700000000001
1329,1707733853.7526703,0.511,0.60028,0.646,0.5268700000000001
1330,1707737324.3831367,0.478,0.59877,0.656,0.52293
1331,1707737469.0195913,0.473,0.60842,0.661,0.51687
1332,1707737624.7242537,0.482,0.60721,0.651,0.52052
1333,1707737747.2277946,0.458,0.60932,0.661,0.51687
1334,1707737847.6676419,0.473,0.6036,0.651,0.5172
1335,1707738292.28768,0.453,0.60601,0.651,0.51687
1336,1707738392.6906703,0.521,0.62802,0.656,0.51687
1337,1707738482.0202637,0.545,0.63344,0.666,0.51687
1338,1707738582.4006665,0.526,0.58792,0.646,0.51687
1339,1707738715.937692,0.502,0.60691,0.651,0.51871
1340,1707739138.4573321,0.516,0.62953,0.661,0.51687
1341,1707739238.8645701,0.487,0.6036,0.651,0.51687
1342,1707739372.435096,0.492,0.59666,0.656,0.51687
1343,1707739517.0845733,0.511,0.61807,0.656,0.51687
1344,1707739606.983691,0.526,0.59244,0.637,0.51687
1345,1707740076.0432906,0.487,0.56018,0.613,0.51687
1346,1707740209.6061587,0.511,0.63133,0.666,0.51687
1347,1707740310.0181463,0.535,0.59425,0.637,0.51687
1348,1707740465.7196774,0.511,0.63043,0.661,0.51687
1349,1707740588.2296848,0.531,0.59184,0.637,0.51687
1350,1707741032.8835108,0.507,0.63073,0.661,0.51687
1351,1707741133.3036802,0.492,0.59787,0.632,0.51687
1352,1707741211.5712981,0.511,0.63164,0.661,0.51687
1353,1707741311.9639187,0.502,0.60148,0.637,0.51687
1354,1707741401.3375344,0.54,0.63676,0.666,0.51687
1355,1707741801.74385,0.521,0.62711,0.656,0.51687
1356,1707741902.1426525,0.521,0.58128,0.617,0.51687
1357,1707742057.8228312,0.492,0.59636,0.632,0.51687
1358,1707742191.3452015,0.511,0.63043,0.661,0.51687
1359,1707742291.7686846,0.497,0.6241,0.651,0.51687
1360,1707742703.526533,0.531,0.60691,0.637,0.51687
1361,1707742782.813926,0.531,0.62772,0.656,0.51687
1362,1707742884.8796062,0.526,0.60631,0.637,0.51687
1363,1707742964.0708637,0.526,0.62832,0.661,0.51687
1364,1707743065.6864781,0.507,0.6051,0.637,0.51687
1365,1707743455.9282255,0.535,0.63344,0.666,0.51687
1366,1707743557.700751,0.54,0.6241,0.656,0.51687
1367,1707743658.9497724,0.497,0.57767,0.617,0.51687
1368,1707743826.8885431,0.521,0.61324,0.642,0.51687
1369,1707743906.5003374,0.531,0.63405,0.661,0.51687
1370,1707744308.5222688,0.516,0.6244,0.656,0.51687
1371,1707744408.9406755,0.526,0.58128,0.617,0.51687
1372,1707744575.675569,0.521,0.62169,0.651,0.51687
1373,1707744676.0867534,0.55,0.60661,0.637,0.51687
1374,1707744754.3691947,0.54,0.62711,0.656,0.51687
1375,1707745154.785655,0.54,0.60299,0.642,0.51687
1376,1707745233.0907228,0.526,0.62169,0.651,0.51687
1377,1707745333.5112364,0.531,0.6036,0.642,0.51687
1378,1707745411.8037417,0.511,0.61958,0.651,0.51687
1379,1707745512.2027583,0.521,0.6048,0.642,0.51687
1380,1707745978.9186778,0.507,0.6253,0.656,0.51687
1381,1707746079.3005793,0.507,0.60329,0.642,0.51687
1382,1707746168.661188,0.54,0.63284,0.661,0.51687
1383,1707746269.048011,0.531,0.62289,0.651,0.51687
1384,1707746369.4386537,0.521,0.59184,0.622,0.51687
1385,1707746836.188238,0.516,0.59998,0.637,0.51687
1386,1707746936.5967174,0.511,0.62681,0.656,0.51687
1387,1707747059.084251,0.507,0.61505,0.646,0.51687
1388,1707747148.456782,0.54,0.63013,0.656,0.51687
1389,1707747248.8720334,0.526,0.62591,0.656,0.51687
1390,1707747671.388596,0.54,0.59757,0.642,0.51687
1391,1707747804.93217,0.487,0.59817,0.637,0.51687
1392,1707747916.3629136,0.531,0.62802,0.656,0.51687
1393,1707748016.7599716,0.507,0.6241,0.651,0.51687
1394,1707748128.2367415,0.54,0.61596,0.646,0.51687
1395,1707748506.519712,0.526,0.6244,0.656,0.51687
1396,1707748606.9123795,0.511,0.60902,0.642,0.51687
1397,1707748685.1783001,0.511,0.62169,0.651,0.51687
1398,1707748796.6327074,0.54,0.62138,0.651,0.51687
1399,1707748908.1058598,0.545,0.60571,0.637,0.51687
1400,1707749297.4512098,0.531,0.59485,0.637,0.51687
1401,1707749464.1334922,0.521,0.62621,0.656,0.51687
1402,1707749564.5105145,0.521,0.61958,0.651,0.51687
1403,1707749676.0076754,0.54,0.59606,0.637,0.51687
1404,1707749765.3285823,0.516,0.59123,0.646,0.51687
1405,1707750209.9962463,0.535,0.62651,0.656,0.51687
1406,1707750310.3833418,0.535,0.6247,0.656,0.51687
1407,1707750410.8126705,0.526,0.59817,0.637,0.51687
1408,1707750489.0807521,0.526,0.61294,0.646,0.51687
1409,1707750567.362987,0.511,0.62289,0.656,0.51687
1410,1707750978.8354585,0.526,0.6244,0.656,0.51687
1411,1707751079.2191536,0.511,0.60239,0.642,0.51687
1412,1707751168.5427392,0.55,0.6253,0.656,0.51687
1413,1707751246.8268108,0.545,0.61626,0.651,0.51687
