,time,x,z
853,1712361835.325983,-10.0,0.0
854,1712361868.454964,0.0,10.0
855,1712361935.700388,0.0,-10.0
856,1712361946.7611406,10.0,0.0
857,1712361990.9531689,0.0,15.0
858,1712362036.0647306,0.0,0.0
859,1712362047.120321,10.0,0.0
860,1712362058.1373527,0.0,0.0
861,1712362114.3077536,0.0,-5.0
862,1712362125.3621106,10.0,0.0
863,1712362158.4800663,0.0,10.0
864,1712362525.7147236,0.0,-10.0
865,1712362536.7644744,-10.0,0.0
866,1712362591.999441,0.0,20.0
867,1712362659.2603424,0.0,-10.0
868,1712362670.3115504,-10.0,0.0
869,1712362703.44673,0.0,10.0
870,1712362770.6677535,0.0,-10.0
871,1712362781.7187319,10.0,0.0
872,1712362836.9714003,0.0,20.0
873,1712362904.182632,0.0,-10.0
874,1712362915.2400012,-10.0,0.0
875,1712362959.4380188,0.0,15.0
876,1712363026.6577196,0.0,-10.0
877,1712363037.7105997,-10.0,0.0
878,1712363081.912159,0.0,15.0
879,1712363449.1391582,0.0,-10.0
880,1712363460.2001798,-10.0,0.0
881,1712363504.4097543,0.0,15.0
882,1712363560.5667763,0.0,-5.0
883,1712363571.6186059,10.0,0.0
884,1712363582.6407306,0.0,0.0
885,1712363627.7902393,0.0,0.0
886,1712363638.835644,10.0,0.0
887,1712363671.983377,0.0,10.0
888,1712363739.2406473,0.0,-10.0
889,1712363750.2907302,10.0,0.0
890,1712363794.4537613,0.0,15.0
891,1712363850.6249244,0.0,-5.0
892,1712363861.6811204,-10.0,0.0
893,1712363883.763108,0.0,5.0
894,1712364239.9543478,0.0,-5.0
895,1712364251.0051036,10.0,0.0
896,1712364295.2069423,0.0,15.0
897,1712364362.412192,0.0,-10.0
898,1712364373.4609203,10.0,0.0
899,1712364417.6600316,0.0,15.0
900,1712364484.878544,0.0,-10.0
901,1712364495.933391,-10.0,0.0
902,1712364540.1063652,0.0,15.0
903,1712364607.339389,0.0,-10.0
904,1712364618.3883832,-10.0,0.0
905,1712364651.4977775,0.0,10.0
906,1712364718.729787,0.0,-10.0
907,1712364729.7922244,10.0,0.0
908,1712364796.07702,0.0,25.0
909,1712365163.3031034,0.0,-10.0
910,1712365174.3546507,-10.0,0.0
911,1712365207.497145,0.0,10.0
912,1712365274.7354703,0.0,-10.0
913,1712365285.7959957,10.0,0.0
914,1712365352.1143146,0.0,25.0
915,1712365419.3080525,0.0,-10.0
916,1712365430.3614852,-10.0,0.0
917,1712365463.5074306,0.0,10.0
918,1712365530.7067368,0.0,-10.0
919,1712365541.8109617,10.0,0.0
920,1712365586.020466,0.0,15.0
921,1712365653.2583168,0.0,-10.0
922,1712365664.3168325,-10.0,0.0
923,1712365708.4920375,0.0,15.0
924,1712366075.7472599,0.0,-10.0
925,1712366086.807794,10.0,0.0
926,1712366131.0220685,0.0,15.0
927,1712366198.243151,0.0,-10.0
928,1712366209.3067794,-10.0,0.0
929,1712366253.4988298,0.0,15.0
930,1712366320.7347023,0.0,-10.0
931,1712366331.8048146,-10.0,0.0
932,1712366375.9708037,0.0,15.0
933,1712366443.1970432,0.0,-10.0
934,1712366454.2608118,10.0,0.0
935,1712366498.4563315,0.0,15.0
936,1712366565.697772,0.0,-10.0
937,1712366576.7455382,10.0,0.0
938,1712366631.9614885,0.0,20.0
939,1712366999.1923451,0.0,-10.0
940,1712367010.2732458,-10.0,0.0
941,1712367043.4265473,0.0,10.0
942,1712367099.5939014,0.0,-5.0
943,1712367110.6568406,10.0,0.0
944,1712367143.7961204,0.0,10.0
945,1712367211.0114472,0.0,-10.0
946,1712367222.0840855,10.0,0.0
947,1712367277.3258069,0.0,20.0
948,1712367344.532377,0.0,-10.0
949,1712367355.588951,-10.0,0.0
950,1712367388.7266395,0.0,10.0
951,1712367455.9553902,0.0,-10.0
952,1712367467.0112493,10.0,0.0
953,1712367522.249779,0.0,20.0
954,1712367889.4804268,0.0,-10.0
955,1712367900.5441096,-10.0,0.0
956,1712367944.715561,0.0,15.0
957,1712368011.9426703,0.0,-10.0
958,1712368022.9905093,10.0,0.0
959,1712368067.1710057,0.0,15.0
960,1712368134.390186,0.0,-10.0
961,1712368145.4340746,-10.0,0.0
962,1712368189.6363745,0.0,15.0
963,1712368256.827224,0.0,-10.0
964,1712368267.8756886,-10.0,0.0
965,1712368312.0649893,0.0,15.0
966,1712368379.2880373,0.0,-10.0
967,1712368390.3572068,10.0,0.0
968,1712368434.548646,0.0,15.0
969,1712368790.7088928,0.0,-5.0
970,1712368801.769343,10.0,0.0
971,1712368812.7925584,0.0,0.0
972,1712368857.91645,0.0,0.0
973,1712368868.98005,10.0,0.0
974,1712368880.0024195,0.0,0.0
975,1712368936.2046425,0.0,-5.0
976,1712368947.264536,10.0,0.0
977,1712369013.5523021,0.0,25.0
978,1712369080.7689972,0.0,-10.0
979,1712369091.8152337,-10.0,0.0
980,1712369136.0171008,0.0,15.0
981,1712369203.2795103,0.0,-10.0
982,1712369214.330671,-10.0,0.0
983,1712369258.5138643,0.0,15.0
984,1712369625.7708783,0.0,-10.0
985,1712369636.817493,-10.0,0.0
986,1712369680.9696646,0.0,15.0
987,1712369748.221146,0.0,-10.0
988,1712369759.2727833,-10.0,0.0
989,1712369803.4539678,0.0,15.0
990,1712369870.6769693,0.0,-10.0
991,1712369881.7292695,10.0,0.0
992,1712369914.8479214,0.0,10.0
993,1712369982.0541534,0.0,-10.0
994,1712369993.1103435,10.0,0.0
995,1712370048.3369708,0.0,20.0
996,1712370115.5224242,0.0,-10.0
997,1712370126.5702057,-10.0,0.0
998,1712370159.6863425,0.0,10.0
999,1712370515.8656232,0.0,-5.0
1000,1712370526.9127884,10.0,0.0
1001,1712370537.9426956,0.0,0.0
1002,1712370583.067395,0.0,0.0
1003,1712370594.1262867,10.0,0.0
1004,1712370638.2971282,0.0,15.0
1005,1712370705.5317643,0.0,-10.0
1006,1712370716.5939982,-10.0,0.0
1007,1712370760.777133,0.0,15.0
1008,1712370828.017508,0.0,-10.0
1009,1712370839.065562,-10.0,0.0
1010,1712370872.1947796,0.0,10.0
1011,1712370939.4035308,0.0,-10.0
1012,1712370950.456705,10.0,0.0
1013,1712371016.735917,0.0,25.0
1014,1712371395.0268104,0.0,-15.0
1015,1712371406.0791304,-10.0,0.0
1016,1712371450.2478814,0.0,15.0
1017,1712371517.474827,0.0,-10.0
1018,1712371528.525805,-10.0,0.0
1019,1712371583.7666101,0.0,20.0
1020,1712371650.9661841,0.0,-10.0
1021,1712371662.0252755,10.0,0.0
1022,1712371706.2068114,0.0,15.0
1023,1712371773.4191616,0.0,-10.0
1024,1712371784.4633787,-10.0,0.0
1025,1712371828.6549976,0.0,15.0
1026,1712371895.8990889,0.0,-10.0
1027,1712371906.9638646,10.0,0.0
1028,1712371951.1416667,0.0,15.0
1029,1712372318.4097795,0.0,-10.0
1030,1712372329.467012,-10.0,0.0
1031,1712372373.6487267,0.0,15.0
1032,1712372440.8706605,0.0,-10.0
1033,1712372451.9185302,-10.0,0.0
1034,1712372507.158204,0.0,20.0
1035,1712372574.4174504,0.0,-10.0
1036,1712372585.4677484,10.0,0.0
1037,1712372629.639968,0.0,15.0
1038,1712372696.8677928,0.0,-10.0
1039,1712372707.9196467,-10.0,0.0
1040,1712372752.091752,0.0,15.0
1041,1712372819.3131778,0.0,-10.0
1042,1712372830.3711345,10.0,0.0
1043,1712372874.5532162,0.0,15.0
1044,1712373241.7992127,0.0,-10.0
1045,1712373252.8585155,-10.0,0.0
1046,1712373297.026796,0.0,15.0
1047,1712373364.2520034,0.0,-10.0
1048,1712373375.3011625,10.0,0.0
1049,1712373419.4919333,0.0,15.0
1050,1712373475.6736023,0.0,-5.0
1051,1712373486.7231119,-10.0,0.0
1052,1712373497.7364962,0.0,0.0
1053,1712373542.8407714,0.0,0.0
1054,1712373553.8907928,10.0,0.0
1055,1712373564.9097111,0.0,0.0
1056,1712373621.0808535,0.0,-5.0
1057,1712373632.1421814,10.0,0.0
1058,1712373687.3956258,0.0,20.0
1059,1712374065.64294,0.0,-15.0
1060,1712374076.7033641,-10.0,0.0
1061,1712374131.94286,0.0,20.0
1062,1712374199.1616852,0.0,-10.0
1063,1712374210.2148762,-10.0,0.0
1064,1712374254.4035313,0.0,15.0
1065,1712374310.5840786,0.0,-5.0
1066,1712374321.6326225,10.0,0.0
1067,1712374332.6611228,0.0,0.0
1068,1712374388.8247004,0.0,-5.0
1069,1712374399.878034,10.0,0.0
1070,1712374444.0476277,0.0,15.0
1071,1712374511.2581956,0.0,-10.0
1072,1712374522.315707,10.0,0.0
1073,1712374566.5188894,0.0,15.0
1074,1712374933.7400389,0.0,-10.0
1075,1712374944.8016417,-10.0,0.0
1076,1712374988.9830282,0.0,15.0
1077,1712375045.1738572,0.0,-5.0
1078,1712375056.22872,-10.0,0.0
1079,1712375067.2475116,0.0,0.0
1080,1712375123.427769,0.0,-5.0
1081,1712375134.4898798,10.0,0.0
1082,1712375178.6833546,0.0,15.0
1083,1712375245.904452,0.0,-10.0
1084,1712375256.9651105,10.0,0.0
1085,1712375312.2152376,0.0,20.0
1086,1712375379.4177966,0.0,-10.0
1087,1712375390.4668593,-10.0,0.0
1088,1712375423.597235,0.0,10.0
1089,1712375790.8450866,0.0,-10.0
1090,1712375801.8999836,10.0,0.0
1091,1712375857.1226723,0.0,20.0
1092,1712375924.317162,0.0,-10.0
1093,1712375935.369841,-10.0,0.0
1094,1712375979.5426493,0.0,15.0
1095,1712376046.7787952,0.0,-10.0
1096,1712376057.840581,-10.0,0.0
1097,1712376102.026649,0.0,15.0
1098,1712376169.2650073,0.0,-10.0
1099,1712376180.3181646,10.0,0.0
1100,1712376224.5022244,0.0,15.0
1101,1712376291.7256696,0.0,-10.0
1102,1712376302.7760272,10.0,0.0
1103,1712376358.008109,0.0,20.0
1104,1712376736.3022604,0.0,-15.0
1105,1712376747.3535938,-10.0,0.0
1106,1712376813.6165636,0.0,25.0
1107,1712376880.8237128,0.0,-10.0
1108,1712376891.8725,10.0,0.0
1109,1712376913.9623165,0.0,5.0
1110,1712376970.1345003,0.0,-5.0
1111,1712376981.190638,10.0,0.0
1112,1712377036.4276457,0.0,20.0
1113,1712377103.6435692,0.0,-10.0
1114,1712377114.6925898,-10.0,0.0
1115,1712377158.8775795,0.0,15.0
1116,1712377226.1066456,0.0,-10.0
1117,1712377237.152852,-10.0,0.0
1118,1712377281.337955,0.0,15.0
1119,1712377648.5826855,0.0,-10.0
1120,1712377659.640224,-10.0,0.0
1121,1712377703.8012376,0.0,15.0
1122,1712377771.045063,0.0,-10.0
1123,1712377782.099207,10.0,0.0
1124,1712377826.2990086,0.0,15.0
1125,1712377893.5043137,0.0,-10.0
1126,1712377904.555742,10.0,0.0
1127,1712377948.7286541,0.0,15.0
1128,1712378015.9612448,0.0,-10.0
1129,1712378027.0320137,10.0,0.0
1130,1712378071.1933966,0.0,15.0
1131,1712378138.404573,0.0,-10.0
1132,1712378149.4593563,-10.0,0.0
1133,1712378193.632405,0.0,15.0
1134,1712378560.86867,0.0,-10.0
1135,1712378571.9277613,10.0,0.0
1136,1712378627.1727948,0.0,20.0
1137,1712378694.402686,0.0,-10.0
1138,1712378705.4697933,-10.0,0.0
1139,1712378738.593981,0.0,10.0
1140,1712378805.7926385,0.0,-10.0
1141,1712378816.838014,10.0,0.0
1142,1712378872.0817595,0.0,20.0
1143,1712378939.3277948,0.0,-10.0
1144,1712378950.3736794,-10.0,0.0
1145,1712378983.520629,0.0,10.0
1146,1712379050.748217,0.0,-10.0
1147,1712379061.8067765,10.0,0.0
1148,1712379128.0610886,0.0,25.0
1149,1712379495.3017375,0.0,-10.0
1150,1712379506.3537738,-10.0,0.0
1151,1712379539.4969378,0.0,10.0
1152,1712379595.6755254,0.0,-5.0
1153,1712379606.732593,10.0,0.0
1154,1712379617.7577524,0.0,0.0
1155,1712379673.9278052,0.0,-5.0
1156,1712379684.990178,10.0,0.0
1157,1712379740.2123446,0.0,20.0
1158,1712379807.4729736,0.0,-10.0
1159,1712379818.532298,-10.0,0.0
1160,1712379862.6967816,0.0,15.0
1161,1712379929.9436853,0.0,-10.0
1162,1712379940.9929314,-10.0,0.0
1163,1712379985.1717963,0.0,15.0
1164,1712380352.3957791,0.0,-10.0
1165,1712380363.4617178,10.0,0.0
1166,1712380418.6953394,0.0,20.0
1167,1712380485.9285588,0.0,-10.0
1168,1712380496.9874022,-10.0,0.0
1169,1712380519.066069,0.0,5.0
1170,1712380564.1925642,0.0,0.0
1171,1712380575.237369,10.0,0.0
1172,1712380586.2660089,0.0,0.0
1173,1712380631.38977,0.0,0.0
1174,1712380642.4433758,10.0,0.0
1175,1712380653.463678,0.0,0.0
1176,1712380709.6346037,0.0,-5.0
1177,1712380720.6879835,10.0,0.0
1178,1712380786.9913585,0.0,25.0
1179,1712381165.26598,0.0,-15.0
1180,1712381176.311423,-10.0,0.0
1181,1712381231.55328,0.0,20.0
1182,1712381298.802896,0.0,-10.0
1183,1712381309.8469985,-10.0,0.0
1184,1712381342.961816,0.0,10.0
1185,1712381399.1329443,0.0,-5.0
1186,1712381410.194787,10.0,0.0
1187,1712381443.3214428,0.0,10.0
1188,1712381510.5907586,0.0,-10.0
1189,1712381521.6490338,10.0,0.0
1190,1712381587.9163032,0.0,25.0
1191,1712381655.165878,0.0,-10.0
1192,1712381666.2199945,-10.0,0.0
1193,1712381677.246042,0.0,0.0
1194,1712382022.3808684,0.0,0.0
1195,1712382033.440271,10.0,0.0
1196,1712382077.6222034,0.0,15.0
1197,1712382144.8664467,0.0,-10.0
1198,1712382155.925812,-10.0,0.0
1199,1712382189.0767722,0.0,10.0
1200,1712382256.3112302,0.0,-10.0
1201,1712382267.3746855,-10.0,0.0
1202,1712382322.6166682,0.0,20.0
1203,1712382389.8473094,0.0,-10.0
1204,1712382400.909012,-10.0,0.0
1205,1712382445.0686982,0.0,15.0
1206,1712382512.3014927,0.0,-10.0
1207,1712382523.3636572,10.0,0.0
1208,1712382567.560862,0.0,15.0
1209,1712382934.785625,0.0,-10.0
1210,1712382945.8362246,-10.0,0.0
1211,1712382978.9630787,0.0,10.0
1212,1712383046.1847894,0.0,-10.0
1213,1712383057.2466166,10.0,0.0
1214,1712383112.4892137,0.0,20.0
1215,1712383179.7167919,0.0,-10.0
1216,1712383190.78481,-10.0,0.0
1217,1712383223.9222283,0.0,10.0
1218,1712383280.1053607,0.0,-5.0
1219,1712383291.1631033,10.0,0.0
1220,1712383346.3982372,0.0,20.0
1221,1712383413.6209464,0.0,-10.0
1222,1712383424.6755202,-10.0,0.0
1223,1712383457.7921307,0.0,10.0
1224,1712383825.003717,0.0,-10.0
1225,1712383836.0644457,10.0,0.0
1226,1712383880.2350392,0.0,15.0
1227,1712383947.459269,0.0,-10.0
1228,1712383958.5047011,10.0,0.0
1229,1712384002.677655,0.0,15.0
1230,1712384069.9253905,0.0,-10.0
1231,1712384080.9827752,-10.0,0.0
1232,1712384136.2397869,0.0,20.0
1233,1712384214.5187812,0.0,-15.0
1234,1712384225.5794246,10.0,0.0
1235,1712384291.885378,0.0,25.0
1236,1712384359.0939434,0.0,-10.0
1237,1712384370.1455605,-10.0,0.0
1238,1712384403.269362,0.0,10.0
1239,1712384770.5047452,0.0,-10.0
1240,1712384781.5562356,10.0,0.0
1241,1712384836.7939167,0.0,20.0
1242,1712384904.0318987,0.0,-10.0
1243,1712384915.091132,-10.0,0.0
1244,1712384948.2058203,0.0,10.0
1245,1712385015.454483,0.0,-10.0
1246,1712385026.5013463,10.0,0.0
1247,1712385081.7552888,0.0,20.0
1248,1712385148.9616053,0.0,-10.0
1249,1712385160.013864,-10.0,0.0
1250,1712385204.1995587,0.0,15.0
1251,1712385271.4228473,0.0,-10.0
1252,1712385282.488031,10.0,0.0
1253,1712385337.7273533,0.0,20.0
1254,1712385715.9996865,0.0,-15.0
1255,1712385727.050886,-10.0,0.0
1256,1712385782.2591412,0.0,20.0
1257,1712385860.563755,0.0,-15.0
1258,1712385871.6145175,10.0,0.0
1259,1712385937.9188733,0.0,25.0
1260,1712386005.1681123,0.0,-10.0
1261,1712386016.2190695,-10.0,0.0
1262,1712386060.3970954,0.0,15.0
1263,1712386138.6894226,0.0,-15.0
1264,1712386149.7480426,10.0,0.0
1265,1712386204.9748945,0.0,20.0
1266,1712386261.160773,0.0,-5.0
1267,1712386272.2111645,10.0,0.0
1268,1712386283.2297964,0.0,0.0
1269,1712386628.3779082,0.0,0.0
1270,1712386639.4376068,10.0,0.0
1271,1712386650.464865,0.0,0.0
1272,1712386695.5973763,0.0,0.0
1273,1712386706.6610775,10.0,0.0
1274,1712386728.7507758,0.0,5.0
1275,1712386784.9215434,0.0,-5.0
1276,1712386795.977945,10.0,0.0
1277,1712386829.1042075,0.0,10.0
1278,1712386885.2862618,0.0,-5.0
1279,1712386896.3469558,10.0,0.0
1280,1712386918.4080558,0.0,5.0
1281,1712386974.5676186,0.0,-5.0
1282,1712386985.6257958,10.0,0.0
1283,1712387018.7643518,0.0,10.0
1284,1712387385.9734595,0.0,-10.0
1285,1712387397.0331984,10.0,0.0
1286,1712387452.2786393,0.0,20.0
1287,1712387519.5239453,0.0,-10.0
1288,1712387530.5760682,-10.0,0.0
1289,1712387563.7434714,0.0,10.0
1290,1712387608.8867598,0.0,0.0
1291,1712387619.9479475,10.0,0.0
1292,1712387642.0207303,0.0,5.0
1293,1712387720.4370003,0.0,-15.0
1294,1712387731.5745308,10.0,0.0
1295,1712387797.8922043,0.0,25.0
1296,1712387865.5513194,0.0,-10.0
1297,1712387876.8048599,10.0,0.0
1298,1712387887.831056,0.0,0.0
1299,1712388233.0585968,0.0,0.0
1300,1712388244.1629176,10.0,0.0
1301,1712388277.2757108,0.0,10.0
1302,1712388344.7254171,0.0,-10.0
1303,1712388355.783522,10.0,0.0
1304,1712388422.081621,0.0,25.0
1305,1712388500.6330786,0.0,-15.0
1306,1712388511.8331654,-10.0,0.0
1307,1712388567.0798051,0.0,20.0
1308,1712388645.5137756,0.0,-15.0
1309,1712388656.6064541,-10.0,0.0
1310,1712388722.9373202,0.0,25.0
1311,1712388801.4422598,0.0,-15.0
1312,1712388812.6304631,-10.0,0.0
1313,1712388867.900223,0.0,20.0
1314,1712389246.4809842,0.0,-15.0
1315,1712389257.6040537,-10.0,0.0
1316,1712389312.8467877,0.0,20.0
1317,1712389380.3844683,0.0,-10.0
1318,1712389391.5320292,10.0,0.0
1319,1712389446.7858996,0.0,20.0
1320,1712389514.3959532,0.0,-10.0
1321,1712389525.6596866,10.0,0.0
1322,1712389569.87357,0.0,15.0
1323,1712389626.3265781,0.0,-5.0
1324,1712389637.5401595,10.0,0.0
1325,1712389648.5871878,0.0,0.0
1326,1712389693.880484,0.0,0.0
1327,1712389705.0188036,10.0,0.0
1328,1712389727.1209517,0.0,5.0
1329,1712390094.647749,0.0,-10.0
1330,1712390105.8207245,10.0,0.0
1331,1712390161.1129293,0.0,20.0
1332,1712390239.5792804,0.0,-15.0
1333,1712390250.6967244,10.0,0.0
1334,1712390317.0583913,0.0,25.0
1335,1712390395.6593502,0.0,-15.0
1336,1712390406.8928213,-10.0,0.0
1337,1712390462.1130455,0.0,20.0
1338,1712390529.592731,0.0,-10.0
1339,1712390540.828581,10.0,0.0
1340,1712390562.9173682,0.0,5.0
1341,1712390619.4091048,0.0,-5.0
1342,1712390630.5084279,10.0,0.0
1343,1712390674.6805089,0.0,15.0
1344,1712391042.2212782,0.0,-10.0
1345,1712391053.3708081,10.0,0.0
1346,1712391097.5850036,0.0,15.0
1347,1712391142.9019318,0.0,0.0
1348,1712391154.04266,10.0,0.0
1349,1712391165.0760672,0.0,0.0
1350,1712391232.6091578,0.0,-10.0
1351,1712391243.6902857,10.0,0.0
1352,1712391298.9408436,0.0,20.0
1353,1712391366.4996023,0.0,-10.0
1354,1712391377.708807,10.0,0.0
1355,1712391388.7290077,0.0,0.0
1356,1712391434.0407557,0.0,0.0
1357,1712391445.2284303,10.0,0.0
1358,1712391478.5097952,0.0,10.0
1359,1712391846.147353,0.0,-10.0
1360,1712391857.4893,10.0,0.0
1361,1712391912.7348096,0.0,20.0
1362,1712391991.3767943,0.0,-15.0
1363,1712392002.4502778,10.0,0.0
1364,1712392057.795027,0.0,20.0
1365,1712392125.3436677,0.0,-10.0
1366,1712392136.4581087,10.0,0.0
1367,1712392191.693128,0.0,20.0
1368,1712392270.1696618,0.0,-15.0
1369,1712392281.3179646,10.0,0.0
1370,1712392336.5294507,0.0,20.0
1371,1712392404.0728495,0.0,-10.0
1372,1712392415.2355113,10.0,0.0
1373,1712392459.4124746,0.0,15.0
1374,1712392826.9671717,0.0,-10.0
1375,1712392838.053452,-10.0,0.0
1376,1712392882.256299,0.0,15.0
1377,1712392949.8377702,0.0,-10.0
1378,1712392960.8970933,10.0,0.0
1379,1712393016.2150815,0.0,20.0
1380,1712393083.5910406,0.0,-10.0
1381,1712393094.6417508,10.0,0.0
1382,1712393138.8483822,0.0,15.0
1383,1712393195.43635,0.0,-5.0
1384,1712393206.6651046,10.0,0.0
1385,1712393217.6895752,0.0,0.0
1386,1712393274.173447,0.0,-5.0
1387,1712393285.3450384,10.0,0.0
1388,1712393329.559459,0.0,15.0
1389,1712393686.027562,0.0,-5.0
1390,1712393697.213562,-10.0,0.0
1391,1712393708.24589,0.0,0.0
1392,1712393764.6242893,0.0,-5.0
1393,1712393775.6798134,10.0,0.0
1394,1712393830.9761376,0.0,20.0
1395,1712393909.591348,0.0,-15.0
1396,1712393920.670606,-10.0,0.0
1397,1712393964.8599927,0.0,15.0
1398,1712394032.3608778,0.0,-10.0
1399,1712394043.4260693,10.0,0.0
1400,1712394098.6924307,0.0,20.0
1401,1712394166.011293,0.0,-10.0
1402,1712394177.141389,10.0,0.0
1403,1712394188.2061043,0.0,0.0
1404,1712394533.5438817,0.0,0.0
1405,1712394544.702972,10.0,0.0
1406,1712394599.9398007,0.0,20.0
1407,1712394667.5206456,0.0,-10.0
1408,1712394678.6475456,-10.0,0.0
1409,1712394722.887919,0.0,15.0
1410,1712394790.2736123,0.0,-10.0
1411,1712394801.4501104,10.0,0.0
1412,1712394845.634729,0.0,15.0
1413,1712394913.1122296,0.0,-10.0
1414,1712394924.2017736,10.0,0.0
1415,1712394968.505333,0.0,15.0
1416,1712395035.992155,0.0,-10.0
1417,1712395047.0816348,10.0,0.0
1418,1712395091.2660863,0.0,15.0
1419,1712395458.7446027,0.0,-10.0
1420,1712395469.807968,-10.0,0.0
1421,1712395514.0098166,0.0,15.0
1422,1712395581.6281378,0.0,-10.0
1423,1712395592.7800417,10.0,0.0
1424,1712395648.0222833,0.0,20.0
1425,1712395715.4850197,0.0,-10.0
1426,1712395726.6155124,10.0,0.0
1427,1712395759.7383976,0.0,10.0
1428,1712395816.081675,0.0,-5.0
1429,1712395827.202857,10.0,0.0
1430,1712395860.3563936,0.0,10.0
1431,1712395905.7542975,0.0,0.0
1432,1712395916.9162998,10.0,0.0
1433,1712395927.9346976,0.0,0.0
1434,1712396295.439294,0.0,-10.0
1435,1712396306.4972727,10.0,0.0
1436,1712396361.7606606,0.0,20.0
1437,1712396429.275018,0.0,-10.0
1438,1712396440.4640243,10.0,0.0
1439,1712396473.623068,0.0,10.0
1440,1712396530.0791419,0.0,-5.0
1441,1712396541.1698635,10.0,0.0
1442,1712396563.2588046,0.0,5.0
1443,1712396619.8045576,0.0,-5.0
1444,1712396630.8890924,10.0,0.0
1445,1712396652.964535,0.0,5.0
1446,1712396698.3562675,0.0,0.0
1447,1712396709.4988859,10.0,0.0
1448,1712396731.5652626,0.0,5.0
1449,1712397099.0506496,0.0,-10.0
1450,1712397110.1901855,10.0,0.0
1451,1712397165.4538383,0.0,20.0
1452,1712397232.9968157,0.0,-10.0
1453,1712397244.1425219,10.0,0.0
1454,1712397288.3548412,0.0,15.0
1455,1712397355.9002264,0.0,-10.0
1456,1712397367.033339,10.0,0.0
1457,1712397378.0874522,0.0,0.0
1458,1712397434.353229,0.0,-5.0
1459,1712397445.4273577,10.0,0.0
1460,1712397500.6751366,0.0,20.0
1461,1712397546.0760906,0.0,0.0
1462,1712397557.2222,10.0,0.0
1463,1712397568.251768,0.0,0.0
1464,1712397935.8911865,0.0,-10.0
1465,1712397947.0203857,10.0,0.0
1466,1712398002.282433,0.0,20.0
1467,1712398069.7695549,0.0,-10.0
1468,1712398080.8790777,10.0,0.0
1469,1712398091.9016497,0.0,0.0
1470,1712398137.2939613,0.0,0.0
1471,1712398148.3757043,10.0,0.0
1472,1712398192.655908,0.0,15.0
1473,1712398271.1728077,0.0,-15.0
1474,1712398282.2346528,10.0,0.0
1475,1712398348.5379872,0.0,25.0
1476,1712398416.1526608,0.0,-10.0
1477,1712398427.3114274,10.0,0.0
1478,1712398438.3390203,0.0,0.0
1479,1712398783.6829948,0.0,0.0
1480,1712398794.7857695,10.0,0.0
1481,1712398838.9522178,0.0,15.0
1482,1712398906.377165,0.0,-10.0
1483,1712398917.4414728,10.0,0.0
1484,1712398961.6270163,0.0,15.0
1485,1712399029.126843,0.0,-10.0
1486,1712399040.3913717,10.0,0.0
1487,1712399084.6005445,0.0,15.0
1488,1712399152.1674306,0.0,-10.0
1489,1712399163.3286564,10.0,0.0
1490,1712399218.6041546,0.0,20.0
1491,1712399286.1179295,0.0,-10.0
1492,1712399297.2928352,-10.0,0.0
1493,1712399330.4455423,0.0,10.0
1494,1712399697.7850368,0.0,-10.0
1495,1712399708.832593,10.0,0.0
1496,1712399764.079795,0.0,20.0
1497,1712399831.4153144,0.0,-10.0
1498,1712399842.4643922,10.0,0.0
1499,1712399886.6583593,0.0,15.0
1500,1712400382.12411,0.0,-20.0
1501,1712400393.1755986,-10.0,0.0
1502,1712400448.4119809,0.0,20.0
1503,1712400493.536444,0.0,0.0
1504,1712400504.5942523,10.0,0.0
1505,1712400537.842298,0.0,10.0
1506,1712400916.4746776,0.0,-15.0
1507,1712400927.572969,-10.0,0.0
1508,1712400982.7948954,0.0,20.0
1509,1712401050.3801577,0.0,-10.0
1510,1712401061.4958766,10.0,0.0
1511,1712401116.7682054,0.0,20.0
1512,1712401195.4619584,0.0,-15.0
1513,1712401206.5554447,10.0,0.0
1514,1712401272.8883102,0.0,25.0
1515,1712401351.5166886,0.0,-15.0
1516,1712401362.6746504,-10.0,0.0
1517,1712401417.9570715,0.0,20.0
1518,1712401485.5473757,0.0,-10.0
1519,1712401496.625134,10.0,0.0
1520,1712401540.8118656,0.0,15.0
1521,1712401908.2169728,0.0,-10.0
1522,1712401919.303657,10.0,0.0
1523,1712401963.5063975,0.0,15.0
1524,1712402031.0084732,0.0,-10.0
1525,1712402042.134224,10.0,0.0
1526,1712402097.3951726,0.0,20.0
1527,1712402175.9209447,0.0,-15.0
1528,1712402186.9793346,10.0,0.0
1529,1712402242.2452173,0.0,20.0
1530,1712402309.701466,0.0,-10.0
1531,1712402320.7915597,10.0,0.0
1532,1712402364.9700112,0.0,15.0
1533,1712402432.532771,0.0,-10.0
1534,1712402443.7006788,10.0,0.0
1535,1712402487.9009483,0.0,15.0
1536,1712402855.2350714,0.0,-10.0
1537,1712402866.2899387,10.0,0.0
1538,1712402921.5710292,0.0,20.0
1539,1712403000.226636,0.0,-15.0
1540,1712403011.2752247,10.0,0.0
1541,1712403066.5047116,0.0,20.0
1542,1712403133.7505684,0.0,-10.0
1543,1712403144.8312094,10.0,0.0
1544,1712403188.984477,0.0,15.0
1545,1712403256.3468258,0.0,-10.0
1546,1712403267.5194721,10.0,0.0
1547,1712403311.7237916,0.0,15.0
1548,1712403379.0278478,0.0,-10.0
1549,1712403390.1611342,10.0,0.0
1550,1712403434.3771868,0.0,15.0
1551,1712403801.7885454,0.0,-10.0
1552,1712403812.8487196,10.0,0.0
1553,1712403868.1045132,0.0,20.0
