,time,min,avg,max,norm_factor
459,1710845549.1415448,0.437,0.71128,0.79,0.69404
460,1710845998.644782,0.425,0.6854,0.762,0.68977
461,1710846291.7289298,0.509,0.75098,0.819,0.67269
462,1710846414.9323692,0.433,0.69193,0.77,0.6681600000000001
463,1710846537.904717,0.445,0.6849,0.774,0.66113
464,1710846660.5242732,0.449,0.68314,0.77,0.6560999999999999
465,1710847101.5675123,0.477,0.74219,0.827,0.65259
466,1710847361.4115782,0.453,0.70274,0.782,0.66465
467,1710847582.32002,0.493,0.70475,0.782,0.64706
468,1710847705.383313,0.461,0.69043,0.774,0.6505799999999999
469,1710847837.4668043,0.457,0.68892,0.77,0.6455500000000001
470,1710848302.5945563,0.449,0.65601,0.738,0.6480600000000001
471,1710848598.9325123,0.465,0.66204,0.746,0.6347499999999999
472,1710848892.045277,0.433,0.65802,0.746,0.6395200000000001
473,1710849121.5969424,0.469,0.72686,0.815,0.62846
474,1710849493.8986518,0.429,0.67259,0.758,0.6189199999999999
475,1710849941.4150739,0.445,0.64445,0.738,0.6219300000000001
476,1710850175.520839,0.433,0.65299,0.718,0.60887
477,1710850335.5216231,0.441,0.71003,0.766,0.60158
478,1710850446.1084902,0.473,0.71932,0.774,0.6141399999999999
479,1710850617.137688,0.425,0.64445,0.714,0.60635
480,1710851039.8798249,0.396,0.62661,0.71,0.60409
481,1710851150.7983193,0.441,0.69043,0.766,0.5932900000000001
482,1710851261.5488577,0.457,0.69143,0.766,0.5975600000000001
483,1710851433.7985454,0.433,0.6359,0.718,0.5950500000000001
484,1710851556.6943133,0.437,0.62284,0.718,0.5988199999999999
485,1710851979.7986925,0.396,0.58641,0.674,0.59178
486,1710852139.36113,0.388,0.59269,0.67,0.56741
487,1710852262.28804,0.4,0.66781,0.734,0.5671600000000001
488,1710852373.1433437,0.437,0.63013,0.73,0.56992
489,1710852532.8344626,0.461,0.63214,0.702,0.56138
490,1710852955.8712265,0.356,0.55023,0.646,0.55535
491,1710853066.7103598,0.348,0.55374,0.646,0.54555
492,1710853190.7932131,0.409,0.59621,0.69,0.5458000000000001
493,1710853315.2150772,0.396,0.57359,0.662,0.54756
494,1710853426.3382564,0.417,0.61329,0.682,0.54756
495,1710853836.6192262,0.437,0.60726,0.682,0.5392699999999999
496,1710853958.9997098,0.413,0.59018,0.682,0.53223
497,1710854081.4272091,0.328,0.53515,0.638,0.5344899999999999
498,1710854191.7482579,0.421,0.58917,0.678,0.5380100000000001
499,1710854314.1457124,0.336,0.52962,0.646,0.5349999999999999
500,1710854724.4441445,0.425,0.5741,0.642,0.53399
501,1710854846.9061565,0.352,0.54746,0.626,0.5076099999999999
502,1710854969.318926,0.36,0.56606,0.642,0.50661
503,1710855079.5900033,0.372,0.56028,0.638,0.51264
504,1710855202.0196013,0.364,0.54646,0.638,0.5123800000000001
505,1710855612.2674537,0.356,0.53791,0.654,0.51867
506,1710855734.714706,0.32,0.54193,0.646,0.51892
507,1710855857.1929927,0.384,0.55249,0.646,0.5161500000000001
508,1710855979.622567,0.4,0.55324,0.654,0.5214300000000001
509,1710856102.0344534,0.413,0.57284,0.658,0.5332399999999999
510,1710856524.6433246,0.324,0.57083,0.654,0.53651
511,1710856635.1951845,0.372,0.58666,0.654,0.5294700000000001
512,1710856757.5909138,0.348,0.57259,0.646,0.5214300000000001
513,1710856867.8458037,0.425,0.60123,0.662,0.52118
514,1710856990.2413726,0.4,0.59043,0.65,0.5196700000000001
515,1710857413.1059182,0.425,0.58992,0.662,0.5171600000000001
516,1710857536.1769838,0.409,0.57962,0.658,0.51766
517,1710857671.4792552,0.404,0.53992,0.593,0.50962
518,1710857794.6087294,0.356,0.52585,0.593,0.52796
519,1710857905.6076665,0.376,0.56103,0.654,0.51339
520,1710858328.0148396,0.384,0.57008,0.634,0.5106299999999999
521,1710858450.3769038,0.404,0.56882,0.634,0.5118800000000001
522,1710858597.0895157,0.392,0.56028,0.618,0.5312300000000001
523,1710858755.9433305,0.425,0.52636,0.581,0.5427900000000001
524,1710858866.1973455,0.404,0.55977,0.63,0.5415300000000001
525,1710859298.3767915,0.392,0.58967,0.674,0.5226900000000001
526,1710859578.409823,0.34,0.52937,0.601,0.5347500000000001
527,1710859751.315087,0.36,0.57937,0.662,0.5294700000000001
528,1710860012.7350137,0.356,0.55374,0.63,0.5463
529,1710860252.1347356,0.396,0.54972,0.626,0.5483100000000001
530,1710860683.594996,0.441,0.59972,0.666,0.5445500000000001
531,1710860831.1683943,0.445,0.57234,0.65,0.56942
532,1710860954.0733025,0.441,0.5648,0.658,0.5646500000000001
533,1710861066.1910856,0.4,0.59947,0.674,0.57118
534,1710861190.6872635,0.421,0.59746,0.67,0.5726899999999999
535,1710861602.9712315,0.429,0.66932,0.73,0.57168
536,1710861715.5118291,0.437,0.61681,0.698,0.57897
537,1710861840.3175254,0.396,0.60902,0.698,0.58952
538,1710861991.1523376,0.392,0.59118,0.706,0.57771
539,1710862116.6883833,0.368,0.60274,0.698,0.5726899999999999
540,1710862541.1864562,0.396,0.6045,0.718,0.5744400000000001
541,1710862653.1202092,0.437,0.62786,0.726,0.58927
542,1710862777.4658296,0.388,0.60701,0.706,0.5995699999999999
543,1710862902.013298,0.364,0.61204,0.702,0.59429
544,1710863014.2545903,0.417,0.60902,0.71,0.5975600000000001
545,1710863426.8055873,0.417,0.62435,0.71,0.58826
546,1710863551.5029857,0.425,0.62008,0.702,0.5983099999999999
547,1710863663.8941994,0.417,0.6256,0.714,0.6055999999999999
548,1710863860.095416,0.413,0.61781,0.71,0.58701
549,1710863970.3341317,0.409,0.59394,0.682,0.6018300000000001
550,1710864392.773369,0.384,0.58766,0.686,0.5749500000000001
551,1710864503.0280857,0.388,0.60827,0.698,0.5704199999999999
552,1710864613.2987704,0.4,0.59319,0.686,0.5726899999999999
553,1710864735.6783965,0.38,0.60676,0.698,0.5731900000000001
554,1710864845.9333494,0.413,0.59897,0.686,0.5769599999999999
555,1710865256.1655326,0.404,0.60927,0.69,0.5817300000000001
556,1710865378.5444288,0.429,0.64244,0.75,0.5877600000000001
557,1710865537.448408,0.429,0.62761,0.754,0.5834900000000001
558,1710865647.7024736,0.445,0.63616,0.766,0.5902700000000001
559,1710865757.9431021,0.396,0.61857,0.706,0.5958000000000001
560,1710866168.2056086,0.449,0.66957,0.738,0.6061000000000001
561,1710866278.493398,0.481,0.69394,0.762,0.60635
562,1710866400.9389389,0.404,0.62887,0.718,0.60962
563,1710866511.210459,0.396,0.63038,0.726,0.61741
564,1710866621.4652994,0.485,0.70425,0.774,0.6194200000000001
565,1710867043.904853,0.4,0.6256,0.742,0.6256999999999999
566,1710867190.6669526,0.417,0.63515,0.75,0.62595
567,1710867313.0829737,0.4,0.62962,0.746,0.62947
568,1710867423.351331,0.421,0.63992,0.762,0.6324799999999999
569,1710867533.5718307,0.417,0.64319,0.762,0.63751
570,1710867955.9300838,0.409,0.63766,0.722,0.6437900000000001
571,1710868066.1998932,0.421,0.64721,0.73,0.6430400000000001
572,1710868176.454894,0.437,0.65827,0.742,0.6420300000000001
573,1710868298.9001615,0.38,0.7148,0.79,0.64907
574,1710868409.1713653,0.477,0.7349,0.794,0.6591199999999999
575,1710868831.6282508,0.437,0.69495,0.786,0.6638900000000001
576,1710868941.9002135,0.4,0.66379,0.762,0.66917
577,1710869052.1706903,0.396,0.6648,0.77,0.6649
578,1710869174.6172395,0.384,0.71882,0.815,0.6686700000000001
579,1710869333.50365,0.457,0.72435,0.811,0.66917
580,1710869743.7685583,0.461,0.71631,0.786,0.6827399999999999
581,1710869890.5142465,0.517,0.75626,0.823,0.68927
582,1710870012.9774358,0.404,0.68817,0.774,0.6852499999999999
583,1710870123.2321613,0.409,0.70073,0.782,0.69279
584,1710870233.4862406,0.525,0.79369,0.855,0.6953
585,1710870643.7689393,0.493,0.78364,0.855,0.68927
586,1710870802.6551173,0.437,0.70123,0.798,0.6895199999999999
587,1710870912.91057,0.429,0.70852,0.802,0.6998200000000001
588,1710878194.3334033,0.505,0.76957,0.847,0.60535
589,1710878316.745948,0.441,0.70676,0.819,0.65811
590,1710878763.469512,0.368,0.68917,0.774,0.6591199999999999
591,1710878874.63934,0.505,0.76932,0.831,0.67143
592,1710878998.7125747,0.417,0.71555,0.798,0.66841
593,1710879135.9555762,0.489,0.76304,0.843,0.68651
594,1710879249.3060622,0.517,0.7741,0.851,0.68852
595,1710879674.8030114,0.413,0.70751,0.811,0.6955500000000001
596,1710879799.7226357,0.344,0.74168,0.827,0.6942900000000001
597,1710879912.8891711,0.413,0.70525,0.807,0.70384
598,1710880025.472285,0.413,0.69796,0.807,0.70309
599,1710880137.5968952,0.413,0.69947,0.811,0.6962999999999999
600,1710880587.285697,0.453,0.72259,0.835,0.6920299999999999
601,1710880700.3010666,0.413,0.7251,0.839,0.70912
602,1710880813.3899982,0.384,0.72359,0.839,0.70384
603,1710880927.2659502,0.409,0.72761,0.843,0.7046000000000001
604,1710881052.1431339,0.388,0.74822,0.851,0.7149000000000001
605,1710881464.8771071,0.409,0.74043,0.859,0.73047
606,1710881590.064215,0.368,0.72384,0.823,0.72671
607,1710881702.6948712,0.409,0.73465,0.843,0.74203
608,1710881815.2993317,0.396,0.74796,0.859,0.736
609,1710881927.6630542,0.417,0.74671,0.859,0.72696
610,1710882340.2839718,0.453,0.76028,0.839,0.7236899999999999
611,1710882450.9488614,0.453,0.76103,0.843,0.74254
612,1710882561.885329,0.561,0.85073,0.911,0.7417800000000001
613,1710882672.8193054,0.421,0.7555,0.859,0.73475
614,1710882921.805403,0.493,0.74294,0.847,0.7385200000000001
615,1710883350.6192544,0.517,0.75726,0.851,0.74254
616,1710883577.6575422,0.473,0.79621,0.879,0.73173
617,1710883824.584131,0.461,0.78188,0.863,0.7520800000000001
618,1710884022.4385767,0.501,0.78113,0.855,0.7540899999999999
619,1710884133.0551324,0.489,0.78188,0.871,0.7540899999999999
620,1710884568.4001427,0.561,0.8148,0.915,0.75912
621,1710884666.9460678,0.461,0.8045,0.899,0.7709300000000001
622,1710884777.8187637,0.429,0.8153,0.903,0.76389
623,1710884888.9100666,0.469,0.79721,0.895,0.7628900000000001
624,1710885011.397894,0.541,0.78616,0.875,0.76414
625,1710885735.7776837,0.36,0.83465,0.923,0.7367600000000001
626,1710885846.3307827,0.396,0.79947,0.895,0.77243
627,1710885956.8359435,0.392,0.7957,0.895,0.7759499999999999
628,1710886067.7247977,0.477,0.83264,0.907,0.77369
629,1710886178.7071314,0.501,0.84093,0.923,0.7709300000000001
630,1710886662.9846208,0.453,0.79269,0.895,0.75133
631,1710886810.4878745,0.533,0.82334,0.919,0.7593700000000001
632,1710886958.1713204,0.545,0.91882,0.975,0.7794700000000001
633,1710887068.6942198,0.509,0.89595,0.959,0.7970600000000001
634,1710887203.7954595,0.429,0.68917,0.79,0.79128
635,1710887602.7894483,0.63,0.92108,0.975,0.7995700000000001
636,1710887725.9462707,0.549,0.78465,0.883,0.79982
637,1710887836.6362085,0.457,0.84219,0.915,0.7963
638,1710887947.4885828,0.509,0.86455,0.935,0.7965599999999999
639,1710888058.355393,0.549,0.88616,0.951,0.8056000000000001
640,1710888469.3842406,0.549,0.89168,0.963,0.8025899999999999
641,1710888580.3875625,0.573,0.89244,0.959,0.8025899999999999
642,1710888691.2240741,0.573,0.89294,0.959,0.7988200000000001
643,1710888802.0291932,0.573,0.8859,0.955,0.7917799999999999
644,1710888925.553787,0.509,0.89796,0.963,0.77118
645,1710889336.6846905,0.505,0.89847,0.963,0.7789699999999999
646,1710889586.879195,0.553,0.72158,0.807,0.7963
647,1710889903.0766451,0.421,0.59344,0.658,0.79329
648,1710890021.569834,0.429,0.69495,0.778,0.8025899999999999
649,1710890132.2576127,0.477,0.80123,0.891,0.7832399999999999
650,1710890543.4552355,0.509,0.84771,0.915,0.80108
651,1710890679.6261296,0.449,0.89696,0.967,0.7942899999999999
652,1710890791.4599347,0.497,0.90575,0.963,0.80409
653,1710890916.2620647,0.573,0.88163,0.951,0.79329
654,1710891029.9475658,0.597,0.89721,0.967,0.79756
655,1710891456.4252915,0.489,0.81053,0.895,0.79756
656,1710891568.3774714,0.537,0.86882,0.939,0.8025899999999999
657,1710891680.6829805,0.569,0.89018,0.967,0.80183
658,1710891805.2965982,0.485,0.77083,0.855,0.79982
659,1710891918.02598,0.541,0.83214,0.923,0.80284
660,1710892330.6381202,0.589,0.86254,0.943,0.8038400000000001
661,1710892442.5714965,0.433,0.88565,0.955,0.8008299999999999
662,1710892554.7797663,0.569,0.90902,0.971,0.78701
663,1710892678.8582363,0.525,0.84319,0.915,0.8020799999999999
664,1710892778.8033266,0.601,0.9143,0.975,0.8076099999999999
665,1710893204.2817042,0.457,0.89997,0.979,0.8013300000000001
666,1710893316.3416588,0.581,0.91706,0.983,0.8123800000000001
667,1710893440.8964195,0.557,0.82234,0.891,0.81138
668,1710893565.2777357,0.388,0.6442,0.726,0.8063499999999999
669,1710893666.1505525,0.513,0.9153,0.971,0.81867
670,1710894092.3348496,0.332,0.78289,0.859,0.8133900000000001
671,1710894192.066354,0.606,0.92585,0.987,0.8196699999999999
672,1710894316.761704,0.376,0.87937,0.951,0.8111299999999999
673,1710894440.9867985,0.348,0.70173,0.774,0.80585
674,1710894541.332981,0.589,0.92962,0.991,0.8267100000000001
675,1710894954.9008274,0.597,0.93138,0.987,0.81565
676,1710895079.284664,0.593,0.91731,0.987,0.82721
677,1710895204.6076245,0.469,0.70224,0.782,0.81766
678,1710895316.477698,0.557,0.8643,0.939,0.8257000000000001
679,1710895428.7183065,0.533,0.89545,0.963,0.8244400000000001
680,1710895853.7653184,0.469,0.72209,0.815,0.8179099999999999
681,1710895965.635987,0.537,0.87686,0.951,0.82193
682,1710896091.220685,0.445,0.68465,0.766,0.8116300000000001
683,1710896203.4407935,0.376,0.81405,0.903,0.82419
684,1710896316.5504339,0.537,0.90374,0.971,0.83098
685,1710896741.509226,0.505,0.81329,0.895,0.83877
686,1710896853.625998,0.525,0.84545,0.931,0.8287199999999999
687,1710896954.1435676,0.573,0.9457,0.999,0.82897
688,1710897078.433267,0.453,0.89319,0.971,0.8282100000000001
689,1710897202.420177,0.493,0.83314,0.923,0.82771
690,1710897603.2296057,0.618,0.94922,0.995,0.82771
691,1710897739.7471719,0.497,0.77008,0.859,0.82721
692,1710897851.9961245,0.417,0.83691,0.923,0.82846
693,1710897989.3732321,0.545,0.90952,0.987,0.8149
694,1710898115.7815108,0.429,0.88289,0.963,0.8239399999999999
695,1710898516.4753423,0.553,0.94043,0.991,0.8324800000000001
696,1710898653.8522334,0.561,0.81706,0.895,0.82344
697,1710898756.5599518,0.521,0.93013,0.987,0.82972
698,1710898871.9107282,0.501,0.92611,0.983,0.82243
699,1710899012.4886425,0.561,0.77786,0.859,0.8287199999999999
700,1710899473.2280223,0.537,0.73239,0.802,0.8262
701,1710899572.6852672,0.473,0.9153,0.979,0.8422799999999999
702,1710899687.317192,0.517,0.92334,0.983,0.8312299999999999
703,1710899825.2442713,0.525,0.70475,0.774,0.8249500000000001
704,1710899961.70442,0.606,0.92284,0.983,0.81741
705,1710900386.288499,0.501,0.88641,0.963,0.8269599999999999
706,1710900498.2502925,0.614,0.90349,0.979,0.8287199999999999
707,1710900622.6165395,0.549,0.81304,0.899,0.8247
708,1710900771.528998,0.597,0.89143,0.971,0.82419
709,1710900883.9980817,0.601,0.91379,0.979,0.8274600000000001
710,1710901309.3803108,0.593,0.82234,0.895,0.82419
711,1710901433.9002445,0.485,0.74595,0.823,0.82796
712,1710901545.891011,0.585,0.8447,0.919,0.8282100000000001
713,1710901658.086155,0.441,0.85198,0.943,0.8337399999999999
714,1710901782.0405242,0.489,0.80852,0.899,0.83223
715,1710902218.9749575,0.501,0.88389,0.963,0.8008299999999999
716,1710902343.4824684,0.573,0.84369,0.919,0.8196699999999999
717,1710902493.0356925,0.589,0.86957,0.943,0.80962
718,1710902605.1439924,0.569,0.85349,0.923,0.81138
719,1710902729.9029062,0.549,0.89043,0.963,0.79907
720,1710903141.2317216,0.545,0.87309,0.947,0.8312299999999999
721,1710903254.7043648,0.505,0.87585,0.951,0.8319799999999999
722,1710903366.9024658,0.577,0.89294,0.963,0.8299700000000001
723,1710903478.811331,0.509,0.86304,0.955,0.8312299999999999
724,1710903590.9541574,0.541,0.86982,0.963,0.8287199999999999
725,1710904003.6280773,0.489,0.8844,0.975,0.82771
726,1710904127.687506,0.577,0.85852,0.959,0.82243
727,1710904277.3739831,0.525,0.92284,0.995,0.8091200000000001
728,1710904401.798853,0.517,0.88565,0.963,0.8269599999999999
729,1710904526.3616786,0.573,0.79068,0.871,0.8269599999999999
730,1710904976.8394778,0.445,0.85274,0.923,0.82118
731,1710905076.1582525,0.565,0.93992,0.987,0.8239399999999999
732,1710905187.5616853,0.497,0.92636,0.979,0.8209299999999999
733,1710905299.2712033,0.573,0.93992,0.987,0.81766
734,1710905449.2625873,0.477,0.64646,0.734,0.8201700000000001
735,1710905911.5799913,0.248,0.60701,0.694,0.8171600000000001
736,1710906035.6631446,0.497,0.93038,0.979,0.81867
737,1710906147.795666,0.497,0.91907,0.979,0.82294
738,1710906284.0374744,0.589,0.81178,0.887,0.81917
739,1710906407.9231434,0.597,0.94369,0.991,0.81766
740,1710906831.6268597,0.513,0.91304,0.979,0.8153999999999999
741,1710906944.4717758,0.601,0.9153,0.987,0.8179099999999999
742,1710907069.777181,0.585,0.90173,0.979,0.82118
743,1710907181.7353718,0.606,0.90324,0.975,0.83223
744,1710907330.8647592,0.573,0.90977,0.979,0.8128900000000001
745,1710907793.5315893,0.537,0.90073,0.967,0.79806
746,1710907917.4368665,0.553,0.6957,0.75,0.82545
747,1710908028.8794837,0.565,0.87384,0.943,0.8171600000000001
748,1710908154.0715957,0.445,0.66932,0.754,0.81942
749,1710908268.5483322,0.537,0.77334,0.863,0.81992
750,1710908681.8344803,0.618,0.87837,0.955,0.8196699999999999
751,1710908806.404512,0.481,0.6859,0.758,0.8111299999999999
752,1710908920.1698468,0.581,0.85224,0.931,0.8076099999999999
753,1710909045.3579378,0.513,0.67083,0.734,0.8244400000000001
754,1710909183.207354,0.61,0.89671,0.963,0.81942
755,1710909632.1559584,0.618,0.90952,0.967,0.8061
756,1710909768.669311,0.501,0.64796,0.718,0.8128900000000001
757,1710909881.0986755,0.577,0.78088,0.863,0.8274600000000001
758,1710910042.154716,0.509,0.66254,0.734,0.81037
759,1710910179.9905941,0.577,0.87661,0.951,0.80962
760,1710910604.9541159,0.533,0.84068,0.915,0.81088
761,1710910717.1026828,0.525,0.83716,0.915,0.8149
762,1710910829.3095877,0.517,0.84068,0.927,0.8141400000000001
763,1710910941.3295054,0.585,0.84344,0.939,0.81389
764,1710911126.1372995,0.585,0.8246,0.923,0.7764500000000001
765,1710911575.5950336,0.565,0.88038,0.959,0.78525
766,1710911687.2464514,0.557,0.88339,0.947,0.80711
767,1710911813.6584663,0.521,0.81731,0.903,0.80233
768,1710911913.212576,0.553,0.89319,0.955,0.8061
769,1710912037.6214144,0.577,0.87862,0.939,0.8005800000000001
770,1710912474.9279695,0.328,0.60148,0.678,0.8153999999999999
771,1710912600.7396603,0.573,0.89193,0.959,0.81213
772,1710912727.9247522,0.573,0.86756,0.943,0.8118799999999999
773,1710912852.062324,0.606,0.76505,0.851,0.8146500000000001
774,1710912976.7877066,0.493,0.62862,0.71,0.8000700000000001
775,1710913376.785519,0.517,0.86229,0.931,0.8264499999999999
776,1710913514.1260436,0.569,0.85475,0.919,0.8050999999999999
777,1710913700.621893,0.433,0.83063,0.915,0.7847500000000001
778,1710913814.08231,0.581,0.87585,0.935,0.8038400000000001
779,1710913963.3880703,0.573,0.85324,0.919,0.78274
780,1710914375.423187,0.577,0.88113,0.943,0.81012
781,1710914487.520129,0.577,0.90148,0.951,0.80535
782,1710914612.8305418,0.565,0.86957,0.943,0.8073600000000001
783,1710914725.9026434,0.577,0.87158,0.947,0.80711
784,1710914863.3509355,0.593,0.90776,0.963,0.79982
785,1710915287.674603,0.569,0.87636,0.939,0.80158
786,1710915451.620429,0.469,0.78314,0.855,0.81565
787,1710915563.1687183,0.501,0.855,0.919,0.80158
788,1710915687.5302272,0.469,0.69947,0.774,0.7978099999999999
789,1710915823.8458338,0.557,0.87158,0.939,0.79982
790,1710916272.7908406,0.561,0.87585,0.947,0.7965599999999999
791,1710916385.4550092,0.573,0.87812,0.951,0.7995700000000001
792,1710916498.0617037,0.585,0.87309,0.955,0.7995700000000001
793,1710916647.038726,0.589,0.88163,0.951,0.7952999999999999
794,1710916783.1233273,0.505,0.65525,0.73,0.79731
795,1710917194.7578166,0.537,0.73766,0.819,0.8061
796,1710917307.429394,0.533,0.83214,0.899,0.79857
797,1710917431.4533553,0.533,0.69093,0.766,0.8063499999999999
798,1710917568.08692,0.581,0.84822,0.915,0.79505
799,1710917705.0638216,0.485,0.63188,0.706,0.7960499999999999
800,1710918141.5555918,0.553,0.83465,0.907,0.79329
801,1710918241.3594158,0.565,0.87862,0.959,0.79254
802,1710918366.0723536,0.565,0.85198,0.915,0.8003199999999999
803,1710918478.0905383,0.481,0.82359,0.907,0.7935399999999999
804,1710918589.8905504,0.561,0.80902,0.911,0.7782100000000001
805,1710919039.0143337,0.501,0.84595,0.931,0.7671600000000001
806,1710919187.625213,0.541,0.8251,0.911,0.76138
807,1710919349.7902799,0.545,0.82686,0.907,0.75987
808,1710919473.5887098,0.521,0.75575,0.855,0.7867599999999999
809,1710919609.6670392,0.585,0.86379,0.931,0.79681
810,1710920035.5132668,0.368,0.52962,0.601,0.79002
811,1710920173.7908533,0.581,0.85601,0.919,0.78902
812,1710920298.8330579,0.493,0.78942,0.875,0.7875099999999999
813,1710920411.9894333,0.489,0.79972,0.887,0.79203
814,1710920514.397669,0.577,0.86505,0.943,0.79078
815,1710920928.751881,0.593,0.86807,0.923,0.7922800000000001
816,1710921056.7171881,0.549,0.83415,0.895,0.79329
817,1710921170.2076535,0.493,0.81329,0.903,0.7832399999999999
818,1710921296.6995714,0.493,0.75802,0.839,0.79002
819,1710921434.169811,0.573,0.84972,0.919,0.77972
820,1710921847.2558,0.553,0.84093,0.899,0.7787200000000001
821,1710922010.2655816,0.533,0.76555,0.847,0.7714300000000001
822,1710922163.272679,0.553,0.81405,0.895,0.77746
823,1710922278.8305285,0.513,0.80726,0.899,0.77997
824,1710922393.2296813,0.485,0.81103,0.891,0.7847500000000001
825,1710922920.921009,0.481,0.85425,0.931,0.74882
826,1710923033.4435556,0.449,0.82611,0.907,0.7983100000000001
827,1710923145.997514,0.445,0.83465,0.911,0.7829900000000001
828,1710923247.2425761,0.585,0.86681,0.931,0.79329
829,1710923372.2985072,0.413,0.83163,0.911,0.79027
830,1710923934.8853078,0.557,0.82937,0.903,0.75133
831,1710924060.3361733,0.529,0.77309,0.879,0.77721
832,1710924198.3188393,0.573,0.85249,0.919,0.7699199999999999
833,1710924323.5313644,0.549,0.79595,0.891,0.77193
834,1710924437.4034512,0.541,0.80073,0.871,0.77671
835,1710924887.7324948,0.601,0.87887,0.939,0.77068
836,1710925002.9973118,0.545,0.81229,0.891,0.76691
837,1710925165.8812847,0.513,0.80676,0.895,0.7556
838,1710925280.2485347,0.549,0.78415,0.855,0.7837400000000001
839,1710925394.8684108,0.553,0.7952,0.871,0.77796
840,1710925834.9307218,0.569,0.84621,0.923,0.7704200000000001
841,1710925960.530474,0.545,0.79369,0.871,0.77068
842,1710926073.08731,0.521,0.82661,0.907,0.7824800000000001
843,1710926251.0379963,0.581,0.85249,0.931,0.7671600000000001
844,1710926388.1807654,0.541,0.79319,0.871,0.78223
845,1710926826.2094944,0.569,0.81932,0.899,0.7759499999999999
846,1710926951.4319272,0.573,0.805,0.887,0.7784599999999999
847,1710927079.3005555,0.561,0.85927,0.923,0.76389
848,1710927240.711714,0.525,0.83339,0.911,0.7515799999999999
849,1710927390.3488786,0.513,0.81907,0.903,0.76037
850,1710927815.3059568,0.493,0.82083,0.907,0.7661500000000001
851,1710927968.6141858,0.509,0.84193,0.923,0.76942
852,1710928132.4677248,0.481,0.69319,0.766,0.7762
853,1710928282.4219613,0.541,0.78892,0.867,0.77671
854,1710928420.053088,0.541,0.8648,0.939,0.7664
855,1710928882.3404188,0.489,0.80073,0.899,0.7628900000000001
856,1710929045.073135,0.473,0.61555,0.694,0.7762
857,1710929145.0344687,0.537,0.84972,0.935,0.77796
858,1710929306.0596986,0.501,0.72812,0.811,0.7636400000000001
859,1710929404.7790563,0.557,0.85425,0.939,0.77545
860,1710929827.8331466,0.497,0.78013,0.879,0.76841
861,1710929962.4033098,0.553,0.85399,0.931,0.7726900000000001
862,1710930084.8504074,0.557,0.82862,0.907,0.7636400000000001
863,1710930243.7029142,0.497,0.64043,0.73,0.76264
864,1710930378.3237815,0.573,0.85023,0.923,0.77068
865,1710930800.7464993,0.577,0.77761,0.859,0.7666599999999999
866,1710930947.5090194,0.509,0.81681,0.891,0.75912
867,1710931106.396005,0.509,0.65626,0.754,0.7586200000000001
868,1710931228.775609,0.569,0.85852,0.927,0.7671600000000001
869,1710931363.3789198,0.573,0.78666,0.851,0.75912
870,1710931797.9771702,0.569,0.84847,0.911,0.76037
871,1710931932.5809298,0.485,0.68741,0.762,0.7563500000000001
872,1710932055.0441678,0.533,0.855,0.915,0.75711
873,1710932189.631087,0.549,0.79168,0.863,0.7503200000000001
874,1710932312.0773783,0.533,0.85601,0.915,0.7523299999999999
875,1710932753.0593717,0.557,0.82636,0.895,0.75434
876,1710933117.523967,0.537,0.86681,0.931,0.74505
877,1710933315.7148952,0.445,0.61028,0.694,0.736
878,1710933674.2186894,0.461,0.7158,0.802,0.7355
879,1710933915.8086414,0.549,0.84244,0.903,0.7453000000000001
880,1710934455.2611196,0.537,0.85224,0.927,0.7410300000000001
881,1710934589.8644283,0.561,0.75349,0.843,0.7382599999999999
882,1710934746.1431398,0.561,0.8452,0.923,0.73902
883,1710935097.2980113,0.534,0.78779,0.876,0.7412799999999999
884,1710935839.612878,0.471,0.61167,0.68,0.74146
885,1710936039.139457,0.488,0.70601,0.805,0.7135
886,1710936186.3185053,0.517,0.78675,0.872,0.7343999999999999
887,1710936334.2026343,0.55,0.81001,0.885,0.73231
888,1710936493.8524606,0.467,0.66576,0.768,0.7346699999999999
889,1710937054.2395098,0.529,0.78231,0.851,0.72265
890,1710937306.1405962,0.446,0.62213,0.701,0.73336
891,1710937530.5764744,0.534,0.82647,0.897,0.7343999999999999
892,1710937689.4957554,0.554,0.75539,0.839,0.72892
893,1710937811.9095662,0.55,0.83927,0.906,0.7265699999999999
894,1710938246.4900966,0.554,0.8019,0.872,0.73258
895,1710938406.696375,0.475,0.62134,0.692,0.72787
896,1710938553.5528243,0.521,0.76088,0.835,0.72343
897,1710938651.6819966,0.479,0.83039,0.91,0.7398899999999999
898,1710938799.8098176,0.542,0.82255,0.901,0.71637
899,1710939272.710519,0.446,0.60671,0.684,0.71533
900,1710939410.6620946,0.508,0.8202,0.893,0.72003
901,1710939572.9885828,0.508,0.75696,0.839,0.7187300000000001
902,1710939721.8382044,0.542,0.78727,0.868,0.7283900000000001
903,1710939883.7742803,0.492,0.62657,0.705,0.7150700000000001
904,1710940369.6290133,0.5,0.73318,0.818,0.70671
905,1710940519.6625953,0.488,0.79119,0.889,0.73519
906,1710940669.2071843,0.55,0.81053,0.889,0.7176800000000001
907,1710940830.2090707,0.517,0.68144,0.772,0.71899
908,1710940978.4180577,0.513,0.75748,0.847,0.71716
909,1710941426.138846,0.529,0.78387,0.86,0.71115
910,1710941548.5840368,0.483,0.6284,0.713,0.72265
911,1710941695.3470714,0.546,0.74781,0.822,0.7187300000000001
912,1710941854.2666678,0.479,0.68667,0.772,0.71977
913,1710941976.6962967,0.517,0.81811,0.885,0.7263
